val,h1,h2,time_arduino,time_python
9368,1.33,17.05,927245.0,1708079650.8682501
9369,1.27,17.09,927336.0,1708079650.958663
9370,1.18,17.08,927427.0,1708079651.0477884
9371,1.11,17.07,927518.0,1708079651.1418183
9372,1.03,17.06,927609.0,1708079651.2330358
9373,0.92,17.1,927702.0,1708079651.324155
9374,0.88,17.15,927793.0,1708079651.4192936
9375,0.86,17.08,927884.0,1708079651.5063143
9376,0.83,16.96,927975.0,1708079651.5993292
9377,0.86,16.89,928067.0,1708079651.6907856
9378,0.85,16.85,928158.0,1708079651.7803566
9379,0.81,16.83,928249.0,1708079651.8712533
9380,0.8,16.74,928340.0,1708079651.9651515
9381,0.83,16.68,928432.0,1708079652.0552983
9382,0.82,16.65,928524.0,1708079652.1507213
9383,0.75,16.56,928615.0,1708079652.2364025
9384,0.72,16.5,928706.0,1708079652.3315501
9385,0.73,16.48,928797.0,1708079652.4219
9386,0.75,16.41,928888.0,1708079652.510901
9387,0.75,16.33,928980.0,1708079652.605142
9388,0.78,16.3,929072.0,1708079652.6952758
9389,0.86,16.22,929163.0,1708079652.786397
9390,0.97,16.19,929254.0,1708079652.8785183
9391,1.16,16.14,929346.0,1708079652.969354
9392,1.36,16.07,929437.0,1708079653.0587676
9393,1.47,16.04,929528.0,1708079653.1528902
9394,1.56,15.99,929619.0,1708079653.243898
9395,1.84,15.92,929711.0,1708079653.333674
9396,2.01,15.89,929803.0,1708079653.4261796
9397,2.13,15.89,929894.0,1708079653.517123
9398,2.27,15.9,929985.0,1708079653.6086097
9399,2.38,15.96,930076.0,1708079653.6987495
9400,2.49,16.01,930167.0,1708079653.7919016
9401,2.61,16.05,930259.0,1708079653.8838434
9402,2.69,16.07,930351.0,1708079653.97307
9403,2.77,16.09,930442.0,1708079654.0662546
9404,2.86,16.14,930533.0,1708079654.1583807
9405,2.91,16.18,930625.0,1708079654.2475035
9406,2.93,16.18,930716.0,1708079654.3417492
9407,3.02,16.21,930807.0,1708079654.43129
9408,3.14,16.25,930898.0,1708079654.5218744
9409,3.2,16.27,930990.0,1708079654.6150732
9410,3.23,16.3,931082.0,1708079654.7072537
9411,3.3,16.32,931173.0,1708079654.7954006
9412,3.4,16.36,931264.0,1708079654.8864949
9413,3.46,16.41,931355.0,1708079654.9836617
9414,3.49,16.41,931447.0,1708079655.0698643
9415,3.59,16.45,931538.0,1708079655.160841
9416,3.67,16.5,931630.0,1708079655.2539897
9417,3.69,16.51,931721.0,1708079655.344041
9418,3.75,16.56,931812.0,1708079655.435676
9419,3.86,16.6,931904.0,1708079655.5294971
9420,3.94,16.61,931995.0,1708079655.618606
9421,3.99,16.68,932086.0,1708079655.712476
9422,4.06,16.68,932177.0,1708079655.8048527
9423,4.18,16.68,932269.0,1708079655.892949
9424,4.2,16.78,932361.0,1708079655.9840999
9425,4.1,16.77,932452.0,1708079656.07423
9426,4.0,16.76,932543.0,1708079656.1693473
9427,3.76,16.85,932634.0,1708079656.2574332
9428,3.63,16.84,932726.0,1708079656.3495748
9429,3.58,16.85,932817.0,1708079656.4418013
9430,3.49,16.92,932909.0,1708079656.5329704
9431,3.37,16.91,933000.0,1708079656.622415
9432,3.3,16.95,933091.0,1708079656.7162209
9433,3.22,17.0,933183.0,1708079656.8083625
9434,3.13,17.0,933274.0,1708079656.8973935
9435,3.12,17.06,933365.0,1708079656.9919195
9436,3.15,17.09,933456.0,1708079657.0808399
9437,3.09,17.1,933548.0,1708079657.1718585
9438,2.98,17.15,933640.0,1708079657.2629075
9439,2.81,17.15,933731.0,1708079657.3551989
9440,2.7,17.17,933822.0,1708079657.4453378
9441,2.62,17.21,933913.0,1708079657.535463
9442,2.54,17.24,934004.0,1708079657.6315892
9443,2.46,17.28,934096.0,1708079657.7225325
9444,2.4,17.3,934188.0,1708079657.8128004
9445,2.33,17.32,934279.0,1708079657.9059172
9446,2.26,17.35,934370.0,1708079657.995119
9447,2.19,17.35,934462.0,1708079658.0852032
9448,2.12,17.39,934553.0,1708079658.1784494
9449,2.01,17.43,934644.0,1708079658.2689695
9450,1.91,17.44,934735.0,1708079658.358593
9451,1.84,17.48,934827.0,1708079658.4517994
9452,1.75,17.51,934919.0,1708079658.5456572
9453,1.71,17.52,935010.0,1708079658.6330545
9454,1.73,17.57,935101.0,1708079658.7241259
9455,1.78,17.6,935192.0,1708079658.8183496
9456,1.9,17.62,935283.0,1708079658.9084442
9457,1.98,17.68,935375.0,1708079658.9982007
9458,2.01,17.68,935467.0,1708079659.0928183
9459,2.06,17.71,935558.0,1708079659.182813
9460,2.16,17.79,935649.0,1708079659.2735517
9461,2.26,17.78,935741.0,1708079659.3681867
9462,2.29,17.78,935832.0,1708079659.4582705
9463,2.21,17.85,935923.0,1708079659.5473757
9464,1.99,17.84,936014.0,1708079659.6375566
9465,1.84,17.85,936105.0,1708079659.7316787
9466,1.79,17.92,936198.0,1708079659.8218102
9467,1.69,17.93,936289.0,1708079659.9119298
9468,1.56,17.94,936380.0,1708079660.0060549
9469,1.52,18.0,936471.0,1708079660.0951838
9470,1.42,18.02,936563.0,1708079660.1851764
9471,1.34,18.04,936654.0,1708079660.2814922
9472,1.39,18.08,936745.0,1708079660.3706746
9473,1.39,18.06,936837.0,1708079660.4597604
9474,1.29,18.07,936928.0,1708079660.5557394
9475,1.2,18.03,937020.0,1708079660.6440134
9476,1.07,18.06,937111.0,1708079660.7351427
9477,0.96,18.11,937202.0,1708079660.8263004
9478,0.94,18.08,937293.0,1708079660.91842
9479,0.88,18.0,937384.0,1708079661.0105507
9480,0.86,17.93,937477.0,1708079661.0987902
9481,0.9,17.86,937568.0,1708079661.1949654
9482,0.9,17.83,937659.0,1708079661.2869782
9483,0.86,17.74,937750.0,1708079661.3750389
9484,0.85,17.7,937842.0,1708079661.4682314
9485,0.89,17.66,937933.0,1708079661.5601742
9486,0.92,17.58,938024.0,1708079661.6478198
9487,0.88,17.54,938116.0,1708079661.7439947
9488,0.88,17.46,938207.0,1708079661.8337796
9489,0.89,17.4,938299.0,1708079661.9229088
9490,0.88,17.35,938390.0,1708079662.0162795
9491,0.87,17.27,938481.0,1708079662.110299
9492,0.87,17.24,938572.0,1708079662.1962373
9493,0.84,17.18,938663.0,1708079662.2884107
9494,0.78,17.09,938756.0,1708079662.3826213
9495,0.79,17.05,938847.0,1708079662.4717143
9496,0.81,17.02,938938.0,1708079662.5630894
9497,0.82,16.94,939029.0,1708079662.6560223
9498,0.81,16.89,939121.0,1708079662.7451458
9499,0.86,16.84,939212.0,1708079662.8382692
9500,0.96,16.77,939303.0,1708079662.931333
9501,1.08,16.74,939395.0,1708079663.0214763
9502,1.25,16.68,939486.0,1708079663.1102223
9503,1.41,16.62,939578.0,1708079663.2001672
9504,1.55,16.61,939669.0,1708079663.293966
9505,1.81,16.53,939760.0,1708079663.3841379
9506,1.98,16.48,939851.0,1708079663.4741895
9507,2.08,16.5,939942.0,1708079663.5694249
9508,2.23,16.47,940035.0,1708079663.6595068
9509,2.33,16.55,940126.0,1708079663.7496178
9510,2.43,16.6,940217.0,1708079663.8428826
9511,2.53,16.61,940308.0,1708079663.9328809
9512,2.65,16.7,940400.0,1708079664.0250258
9513,2.8,16.67,940491.0,1708079664.118195
9514,2.86,16.69,940582.0,1708079664.2091439
9515,2.77,16.79,940674.0,1708079664.2977734
9516,2.54,16.73,940765.0,1708079664.3928576
9517,2.4,16.77,940857.0,1708079664.481689
9518,2.33,16.87,940948.0,1708079664.5728571
9519,2.22,16.84,941039.0,1708079664.6629965
9520,2.13,16.85,941130.0,1708079664.7571273
9521,2.06,16.89,941221.0,1708079664.849097
9522,1.94,16.93,941314.0,1708079664.9373634
9523,1.82,16.94,941405.0,1708079665.0326166
9524,1.81,16.97,941496.0,1708079665.1209505
9525,1.77,17.01,941587.0,1708079665.2107205
9526,1.67,17.02,941679.0,1708079665.3059611
9527,1.69,17.04,941770.0,1708079665.3970945
9528,1.66,17.08,941861.0,1708079665.4913955
