,h1,h2,time_arduino,time_python,state,,,,,,,,,,,,,,
3715,31.1,30,528795,530.2222533,volt',0,law,0.31,error,1.14,0,state: ,-487448.71,-11724.37,396870.87,396870.87,-63928.47,-13.86,-11475.34
3716,31.14,30,528928,530.3546896,volt',0,law,0.29,error,1.16,0,state: ,-488099.03,-11724.43,396754.37,396754.37,-65030.57,-6.35,-11651.5
3717,31.16,30,529060,530.4836912,volt',0,law,0.25,error,1.23,0,state: ,-488795.21,-11724.66,396630.4,396630.4,-69621.16,-22.41,-12397.69
3718,31.23,30,529193,530.6234913,volt',0,law,0.21,error,1.28,0,state: ,-489517.71,-11724.81,396502.25,396502.25,-72251.78,-15.08,-12815.13
3719,31.28,30,529327,530.7538633,volt',0,law,0.19,error,1.31,0,state: ,-490261.9,-11724.94,396370.65,396370.65,-74417.71,-12.88,-13158.18
3720,31.31,30,529460,530.8848763,volt',0,law,0.15,error,1.37,0,state: ,-491047.09,-11725.17,396232.56,396232.56,-78520.16,-23.62,-13808.37
3721,31.37,30,529593,531.0186846,volt',0,law,0.13,error,1.39,0,state: ,-491841,-11725.25,396093.18,396093.18,-79392.39,-7.22,-13938.9
3722,31.39,30,529725,531.1527808,volt',0,law,0.08,error,1.46,0,state: ,-492685.15,-11725.54,395945.93,395945.93,-84416.03,-29.43,-14727.88
3723,31.46,30,529858,531.2821109,volt',0,law,0.06,error,1.48,0,state: ,-493538.68,-11725.62,395797.28,395797.28,-85353.95,-8.44,-14865.02
3724,31.48,30,529990,531.4171154,volt',0,law,0.03,error,1.53,0,state: ,-494425.53,-11725.82,395643.46,395643.46,-88685.34,-19.53,-15380.58
3725,31.53,30,530123,531.5511262,volt',0,law,0.01,error,1.55,0,state: ,-495319.9,-11725.88,395488.56,395488.56,-89436.88,-6.16,-15490.63
3726,31.55,30,530254,531.6832612,volt',0,law,-0.04,error,1.61,0,state: ,-496261.15,-11726.16,395326.43,395326.43,-94126.04,-28.04,-16210.52
3727,31.61,30,530390,531.8146002,volt',0,law,-0.06,error,1.64,0,state: ,-497218.81,-11726.29,395161.93,395161.93,-95763.93,-12.43,-16451.92
3728,31.64,30,530524,531.9514804,volt',0,law,-0.11,error,1.7,0,state: ,-498220.18,-11726.58,394990.81,394990.81,-100136.8,-29.28,-17112.64
3729,31.7,30,530659,532.0845227,volt',0,law,-0.13,error,1.73,0,state: ,-499236.12,-11726.7,394817.56,394817.56,-101593.88,-12.4,-17323.51
3730,31.73,30,530794,532.2208352,volt',0,law,-0.18,error,1.79,0,state: ,-500298.46,-11727.02,394637.37,394637.37,-106234.75,-32.15,-18016.17
3731,31.79,30,530929,532.3555114,volt',0,law,-0.2,error,1.81,0,state: ,-501371.9,-11727.13,394455.65,394455.65,-107346.81,-10.2,-18171.92
3732,31.81,30,531064,532.4902985,volt',0,law,-0.25,error,1.87,0,state: ,-502488.71,-11727.42,394267.56,394267.56,-111678.27,-29.31,-18810.88
3733,31.87,30,531200,532.6275065,volt',0,law,-0.28,error,1.9,0,state: ,-503624.37,-11727.57,394076.75,394076.75,-113568.99,-15.31,-19080.34
3734,31.9,30,531335,532.7613721,volt',0,law,-0.32,error,1.96,0,state: ,-504801.68,-11727.88,393879.9,393879.9,-117729.25,-31.09,-19685.29
3735,31.96,30,531470,532.8963692,volt',0,law,-0.35,error,1.99,0,state: ,-505997.06,-11728.04,393680.5,393680.5,-119536.76,-16.07,-19939.15
3736,31.99,30,531605,533.031286,volt',0,law,-0.38,error,2.02,0,state: ,-507212.31,-11728.2,393478.28,393478.28,-121523.57,-15.97,-20222.62
3737,32.02,30,531740,533.166188,volt',0,law,-0.43,error,2.07,0,state: ,-508462.68,-11728.46,393271.03,393271.03,-125036.17,-26.16,-20724.44
3738,32.07,30,531875,533.3028638,volt',0,law,-0.46,error,2.1,0,state: ,-509737.31,-11728.66,393060.4,393060.4,-127461.46,-19.7,-21064.4
3739,32.1,30,532011,533.4365056,volt',0,law,-0.51,error,2.17,0,state: ,-511059.71,-11729.05,392843,392843,-132241.82,-38.44,-21740.06
3740,32.17,30,532146,533.5765028,volt',0,law,-0.54,error,2.19,0,state: ,-512395.62,-11729.2,392623.78,392623.78,-133588.9,-14.89,-21919.9
3741,32.19,30,532281,533.7115135,volt',0,law,-0.58,error,2.22,0,state: ,-513756.03,-11729.41,392401.15,392401.15,-136039.84,-21.52,-22262.03
3742,32.22,30,532416,533.8461256,volt',0,law,-0.61,error,2.25,0,state: ,-515135.93,-11729.59,392175.84,392175.84,-137987.54,-18.25,-22530.01
3743,32.25,30,532551,533.982605,volt',0,law,-0.67,error,2.34,0,state: ,-516584,-11730.16,391941.06,391941.06,-144802.93,-56.76,-23475.97
3744,32.34,30,532686,534.1166575,volt',0,law,-0.71,error,2.37,0,state: ,-518050.84,-11730.37,391703.84,391703.84,-146687.28,-20.87,-23720.55
3745,32.37,30,532822,534.2551351,volt',0,law,-0.76,error,2.42,0,state: ,-519555.46,-11730.7,391461.53,391461.53,-150463.31,-33.09,-24234.86
3746,32.42,30,532957,534.3919394,volt',0,law,-0.78,error,2.43,0,state: ,-521068.65,-11730.81,391218.09,391218.09,-151315.92,-10.81,-24342.58
3747,32.43,30,533092,534.5235407,volt',0,law,-0.83,error,2.48,0,state: ,-522623.15,-11731.18,390969.03,390969.03,-155448.25,-37.52,-24904.75
3748,32.48,30,533227,534.6627016,volt',0,law,-0.87,error,2.51,0,state: ,-524199.21,-11731.41,390717.12,390717.12,-157606.54,-23.03,-25187.81
3749,32.51,30,533362,534.7926192,volt',0,law,-0.92,error,2.56,0,state: ,-525814.12,-11731.77,390460.06,390460.06,-161495.56,-35.52,-25707.15
3750,32.56,30,533497,534.927474,volt',0,law,-0.96,error,2.6,0,state: ,-527455.37,-11732.03,390199.56,390199.56,-164123.57,-26.14,-26050.59
3751,32.6,30,533633,535.0640159,volt',0,law,-1.01,error,2.65,0,state: ,-529131.62,-11732.36,389934.4,389934.4,-167628.92,-33.15,-26512.27
3752,32.65,30,533768,535.1980903,volt',0,law,-1.04,error,2.67,0,state: ,-530824.81,-11732.54,389667.15,389667.15,-169317.07,-18.02,-26727.97
3753,32.67,30,533903,535.3360047,volt',0,law,-1.09,error,2.71,0,state: ,-532552.87,-11732.87,389395.28,389395.28,-172799.71,-32.64,-27184.97
3754,32.71,30,534038,535.4689229,volt',0,law,-1.13,error,2.74,0,state: ,-534301.31,-11733.08,389120.81,389120.81,-174848.28,-21.44,-27446.53
3755,32.74,30,534173,535.6038375,volt',0,law,-1.19,error,2.8,0,state: ,-536096.37,-11733.5,388840.31,388840.31,-179506.14,-42.18,-28051.88
3756,32.8,30,534308,535.7407525,volt',0,law,-1.23,error,2.83,0,state: ,-537910.87,-11733.71,388557.37,388557.37,-181449.39,-20.73,-28294.02
3757,32.83,30,534444,535.8735864,volt',0,law,-1.27,error,2.86,0,state: ,-539749.5,-11733.94,388271.37,388271.37,-183862.23,-22.95,-28602.26
3758,32.86,30,534579,536.0085018,volt',0,law,-1.28,error,2.83,0,state: ,-541562.56,-11733.73,387988.75,387988.75,-181306.73,20.92,-28263.31
3759,32.83,30,534714,536.1445189,volt',0,law,-1.33,error,2.87,0,state: ,-543416.75,-11734.09,387700.71,387700.71,-185415.95,-35.77,-28803.5
3760,32.87,30,534850,536.2790658,volt',0,law,-1.37,error,2.9,0,state: ,-545288.31,-11734.28,387410.53,387410.53,-187159.45,-19.57,-29019.62
3761,32.9,30,534985,536.4236159,volt',0,law,-1.34,error,2.79,-0.01,state: ,-547066.56,-11733.51,387132.5,387132.5,-177826.75,77.33,-27800.36
3762,32.79,30,535120,536.5515387,volt',0,law,-1.32,error,2.7,0,state: ,-548776.68,-11732.87,386863.28,386863.28,-171006.6,63.56,-26922.95
3763,32.7,30,535256,536.6854537,volt',0,law,-1.28,error,2.59,-0.01,state: ,-550397.5,-11732.1,386605.78,386605.78,-162083.35,77.44,-25749.75
3764,32.59,30,535391,536.8193655,volt',0,law,-1.26,error,2.51,0,state: ,-551962.81,-11731.57,386355.56,386355.56,-156531.4,53.5,-25020.73
3765,32.51,30,535526,536.9547944,volt',0,law,-1.26,error,2.47,0,state: ,-553501.43,-11731.29,386108.81,386108.81,-153864.68,27.19,-24672.69
3766,32.47,30,535661,537.0937018,volt',0,law,-1.23,error,2.37,-0.01,state: ,-554958.56,-11730.62,385873.21,385873.21,-145709.78,67.43,-23559.66
3767,32.37,30,535796,537.2253833,volt',0,law,-1.22,error,2.32,0,state: ,-556386.56,-11730.34,385641.46,385641.46,-142796.34,28.17,-23175.12
3768,32.32,30,535931,537.3622968,volt',0,law,-1.18,error,2.22,-0.01,state: ,-557732.25,-11729.72,385421.18,385421.18,-134570.84,61.97,-22031.25
3769,32.22,30,536067,537.4982138,volt',0,law,-1.17,error,2.16,0,state: ,-559039.5,-11729.37,385206.15,385206.15,-130723.07,34.84,-21503.99
3770,32.16,30,536202,537.6310382,volt',0,law,-1.13,error,2.06,-0.01,state: ,-560270,-11728.79,385001.96,385001.96,-123053.1,58.43,-20415.29
3771,32.05,30,536337,537.7657766,volt',0,law,-1.1,error,1.98,0,state: ,-561452.43,-11728.37,384804.62,384804.62,-118241.17,41.59,-19734.25
3772,31.98,30,536472,537.9015417,volt',0,law,-1.06,error,1.88,-0.01,state: ,-562560.68,-11727.8,384618.03,384618.03,-110823.71,56.7,-18657.17
3773,31.88,30,536607,538.0360248,volt',0,law,-1.04,error,1.82,0,state: ,-563632.25,-11727.5,384436.75,384436.75,-107158.3,29.82,-18130.47
3774,31.82,30,536742,538.1755157,volt',0,law,-1,error,1.72,-0.01,state: ,-564630.12,-11727.01,384266.4,384266.4,-99786.5,49.17,-17032.95
3775,31.72,30,536877,538.3063936,volt',0,law,-0.98,error,1.66,0,state: ,-565595.06,-11726.75,384100.9,384100.9,-96497.45,26.52,-16548.48
3776,31.66,30,537011,538.4372711,volt',0,law,-0.93,error,1.55,-0.01,state: ,-566480.06,-11726.23,383947.65,383947.65,-88497.65,51.38,-15326.38
3777,31.55,30,537145,538.5755136,volt',0,law,-0.91,error,1.49,0,state: ,-567331.93,-11725.98,383799.4,383799.4,-85184.29,25.18,-14826.69
3778,31.49,30,537279,538.7075315,volt',0,law,-0.85,error,1.37,-0.01,state: ,-568103.93,-11725.51,383663.65,383663.65,-77201.6,46.69,-13575.43
3779,31.37,30,537413,538.8458664,volt',0,law,-0.83,error,1.31,0,state: ,-568843.12,-11725.29,383533,383533,-73921.52,22.64,-13066.34
3780,31.31,30,537547,538.9775226,volt',0,law,-0.77,error,1.2,-0.01,state: ,-569504,-11724.9,383414.93,383414.93,-66087.98,38.94,-11805.57
3781,31.2,30,537681,539.1124389,volt',0,law,-0.75,error,1.14,0,state: ,-570137,-11724.73,383301.34,383301.34,-63300.17,16.73,-11361.35
3782,31.14,30,537816,539.2463562,volt',0,law,-0.7,error,1.03,-0.01,state: ,-570698.62,-11724.4,383199.53,383199.53,-56160.96,32.89,-10180.33
3783,31.03,30,537950,539.3812726,volt',0,law,-0.68,error,0.98,0,state: ,-571233.68,-11724.25,383102.09,383102.09,-53512.19,14.77,-9745.69
3784,30.98,30,538083,539.5141902,volt',0,law,-0.62,error,0.87,-0.01,state: ,-571700.93,-11723.98,383016.15,383016.15,-46724.66,27.17,-8593.65
3785,30.87,30,538216,539.6421161,volt',0,law,-0.59,error,0.82,0,state: ,-572137.18,-11723.84,382935.46,382935.46,-43628.45,14.05,-8068.12
3786,30.82,30,538349,539.7800314,volt',0,law,-0.56,error,0.74,0,state: ,-572530.81,-11723.69,382862.18,382862.18,-39359.96,15.57,-7327.71
3787,30.74,30,538482,539.910183,volt',0,law,-0.51,error,0.65,-0.01,state: ,-572867.75,-11723.52,382798.87,382798.87,-33691.83,17.07,-6329.68
3788,30.65,30,538615,540.0436535,volt',0,law,-0.48,error,0.59,0,state: ,-573176.43,-11723.43,382740.56,382740.56,-30873.17,8.97,-5830.46
3789,30.59,30,538747,540.1743388,volt',0,law,-0.41,error,0.47,-0.01,state: ,-573414.5,-11723.28,382695.09,382695.09,-23805.14,15.15,-4547.14
3790,30.47,30,538881,540.3088436,volt',0,law,-0.39,error,0.43,0,state: ,-573633.68,-11723.22,382653.03,382653.03,-21920.61,5.15,-4204.88
3791,30.43,30,539013,540.4402437,volt',0,law,-0.33,error,0.31,-0.01,state: ,-573783.5,-11723.12,382623.96,382623.96,-14985.63,10.18,-2907.79
3792,30.31,30,539146,540.5713856,volt',0,law,-0.3,error,0.26,0,state: ,-573913.81,-11723.09,382598.56,382598.56,-13029.66,3.49,-2539.78
3793,30.26,30,539278,540.7022536,volt',0,law,-0.23,error,0.13,-0.01,state: ,-573972,-11723.04,382587.09,382587.09,-5819.4,4.32,-1148.65
3794,30.13,30,539409,540.8342357,volt',0,law,-0.2,error,0.08,0,state: ,-574006.62,-11723.03,382580.18,382580.18,-3468.4,1.13,-688.41
3795,30.08,30,539539,540.9611311,volt',0,law,-0.17,error,0.02,0,state: ,-574014.31,-11723.03,382578.68,382578.68,-763.88,0.24,-152.43
3796,30.02,30,539668,541.0913889,volt',0,law,-0.1,error,-0.1,-0.01,state: ,-573959.12,-11723.07,382589.81,382589.81,5518.5,-3.86,1114.3
3797,29.9,30,539799,541.2225134,volt',0,law,-0.07,error,-0.14,0,state: ,-573885.62,-11723.09,382604.71,382604.71,7347.31,-2.08,1490.7
3798,29.86,30,539930,541.365526,volt',0,law,0,error,-0.26,-0.01,state: ,-573749.43,-11723.18,382632.68,382632.68,13618.48,-9.43,2797.52
3799,29.74,30,540062,541.4904821,volt',0,law,0.03,error,-0.32,0,state: ,-573592.37,-11723.23,382665.12,382665.12,15707.64,-4.6,3244.63
3800,29.68,30,540193,541.6207137,volt',0,law,0.1,error,-0.43,-0.01,state: ,-573379.93,-11723.36,382709.53,382709.53,21239.98,-13.11,4438.86
3801,29.57,30,540325,541.7516603,volt',0,law,0.13,error,-0.48,0,state: ,-573147.75,-11723.42,382758.34,382758.34,23220.68,-6.62,4879.07
3802,29.52,30,540456,541.8835959,volt',0,law,0.2,error,-0.6,-0.01,state: ,-572858.43,-11723.62,382819.87,382819.87,28930.83,-19.33,6156.04
3803,29.4,30,540589,542.0165799,volt',0,law,0.24,error,-0.66,0,state: ,-572548.93,-11723.71,382886.12,382886.12,30948.59,-9.55,6623.99
3804,29.34,30,540720,542.1456015,volt',0,law,0.27,error,-0.71,0,state: ,-572215.5,-11723.82,382957.9,382957.9,33343.42,-10.98,7178.87
3805,29.29,30,540852,542.2795568,volt',0,law,0.34,error,-0.82,-0.01,state: ,-571830.18,-11724.09,383041.9,383041.9,38530.51,-26.66,8398.99
3806,29.18,30,540984,542.412348,volt',0,law,0.37,error,-0.87,0,state: ,-571431.75,-11724.19,383129.15,383129.15,39843.38,-10.19,8725.15
3807,29.13,30,541116,542.5414433,volt',0,law,0.44,error,-0.98,-0.01,state: ,-570981.12,-11724.52,383229.09,383229.09,45059.57,-32.56,9995.75
3808,29.02,30,541248,542.6764352,volt',0,law,0.47,error,-1.03,0,state: ,-570516.18,-11724.65,383332.75,383332.75,46498.03,-13.39,10368.31
3809,28.97,30,541381,542.8074868,volt',0,law,0.55,error,-1.16,-0.01,state: ,-569994.25,-11725.09,383450.9,383450.9,52193.48,-43.72,11813.79
3810,28.84,30,541514,542.9429865,volt',0,law,0.6,error,-1.23,0,state: ,-569451.62,-11725.3,383574.65,383574.65,54268.96,-21.31,12375.21
3811,28.77,30,541647,543.0779006,volt',0,law,0.65,error,-1.32,0,state: ,-568875.62,-11725.6,383707.31,383707.31,57600.56,-30.18,13265.69
3812,28.68,30,541780,543.2089593,volt',0,law,0.69,error,-1.38,0,state: ,-568277.93,-11725.83,383845.93,383845.93,59764.01,-22.9,13864.16
3813,28.62,30,541914,543.3439584,volt',0,law,0.74,error,-1.45,0,state: ,-567654.87,-11726.11,383991.65,383991.65,62313.05,-28.16,14573.1
3814,28.55,30,542047,543.4752228,volt',0,law,0.81,error,-1.56,-0.01,state: ,-566989.62,-11726.61,384149.34,384149.34,66524.29,-49.8,15767.61
3815,28.44,30,542180,543.6059914,volt',0,law,0.85,error,-1.61,0,state: ,-566310.62,-11726.84,384311.28,384311.28,67903.3,-22.77,16191.61
3816,28.39,30,542313,543.743027,volt',0,law,0.92,error,-1.72,-0.01,state: ,-565591.12,-11727.38,384485.15,384485.15,71947.78,-53.91,17387.42
3817,28.28,30,542446,543.8722272,volt',0,law,0.96,error,-1.78,0,state: ,-564854.93,-11727.68,384664.37,384664.37,73618.25,-29.92,17921.27
3818,28.22,30,542579,544.0081408,volt',0,law,1.02,error,-1.89,-0.01,state: ,-564084.18,-11728.19,384854.37,384854.37,77072.81,-51.52,19000.52
3819,28.11,30,542712,544.1452017,volt',51,law,1.06,error,-1.94,0,state: ,-563298.25,-11728.47,385049.5,385049.5,78588.89,-27.87,19511.7
3820,28.06,30,542846,544.2755506,volt',51,law,1.14,error,-2.06,-0.01,state: ,-562475.37,-11729.06,385256.75,385256.75,82288.32,-59.37,20724.98
3821,27.94,30,542981,544.4094872,volt',51,law,1.18,error,-2.12,0,state: ,-561638.43,-11729.38,385469.06,385469.06,83696.84,-31.93,21232.52
3822,27.88,30,543115,544.5479417,volt',51,law,1.25,error,-2.22,-0.01,state: ,-560769.43,-11730,385692.46,385692.46,86899.46,-61.8,22342.84
3823,27.78,30,543249,544.679882,volt',51,law,1.28,error,-2.26,0,state: ,-559892.68,-11730.24,385919.03,385919.03,87669.07,-23.48,22655.4
3824,27.74,30,543383,544.8104372,volt',51,law,1.35,error,-2.38,-0.01,state: ,-558981.68,-11730.96,386158.03,386158.03,91103.03,-72.25,23897.55
3825,27.62,30,543517,544.9487662,volt',51,law,1.4,error,-2.44,0,state: ,-558055.43,-11731.38,386403.18,386403.18,92627.78,-41.74,24516.47
3826,27.56,30,543651,545.0805247,volt',51,law,1.47,error,-2.55,-0.01,state: ,-557100.25,-11732.07,386659.68,386659.68,95519.51,-69.68,25650.7
3827,27.45,30,543785,545.215934,volt',51,law,1.5,error,-2.6,0,state: ,-556136.5,-11732.38,386920.12,386920.12,96373.49,-30.27,26042.57
3828,27.4,30,543920,545.3485043,volt',51,law,1.58,error,-2.71,-0.01,state: ,-555142.81,-11733.2,387192.87,387192.87,99365.04,-82.02,27272.09
3829,27.29,30,544054,545.4820726,volt',51,law,1.63,error,-2.78,0,state: ,-554135.12,-11733.72,387472.15,387472.15,100767.09,-52.23,27929.25
3830,27.22,30,544189,545.6179881,volt',51,law,1.67,error,-2.85,0,state: ,-553114.43,-11734.18,387757.5,387757.5,102068.17,-46.24,28533.39
3831,27.15,30,544324,545.7539039,volt',51,law,1.74,error,-2.95,-0.01,state: ,-552069.81,-11735.04,388053.84,388053.84,104458.64,-85.54,29632.09
3832,27.05,30,544459,545.8888197,volt',51,law,1.78,error,-3,0,state: ,-551017.25,-11735.45,388354.62,388354.62,105253.71,-41.01,30078.67
3833,27,30,544594,546.0254276,volt',51,law,1.85,error,-3.11,-0.01,state: ,-549940.12,-11736.38,388667.5,388667.5,107714.13,-93.37,31288.77
3834,26.89,30,544730,546.1613407,volt',51,law,1.89,error,-3.16,0,state: ,-548857.06,-11736.79,388984.25,388984.25,108304.58,-40.9,31674.14
3835,26.84,30,544865,546.3082507,volt',51,law,1.96,error,-3.28,-0.01,state: ,-547750.12,-11737.86,389313.59,389313.59,110691.82,-106.99,32935.53
3836,26.72,30,545001,546.4341819,volt',51,law,1.99,error,-3.32,0,state: ,-546639.62,-11738.23,389646.03,389646.03,111046.12,-37.46,33241.56
3837,26.68,30,545136,546.5686085,volt',51,law,2.06,error,-3.42,-0.01,state: ,-545510.12,-11739.16,389989.37,389989.37,112949.67,-92.3,34336.35
3838,26.58,30,545271,546.7035253,volt',102,law,2.1,error,-3.47,0,state: ,-544376.25,-11739.54,390336.4,390336.4,113390.46,-38.27,34703.04
3839,26.53,30,545408,546.838474,volt',102,law,2.15,error,-3.55,0,state: ,-543227.25,-11740.34,390692.93,390692.93,114897.39,-79.96,35653.69
3840,26.45,30,545544,546.9729321,volt',102,law,2.16,error,-3.55,0,state: ,-542082.06,-11740.32,391048.15,391048.15,114514.33,2.21,35521.78
3841,26.45,30,545677,547.1083624,volt',102,law,2.13,error,-3.47,0,state: ,-540952.25,-11739.58,391394.25,391394.25,112983.55,74.16,34609.87
3842,26.53,30,545811,547.240804,volt',102,law,2.12,error,-3.43,0,state: ,-539827.06,-11739.21,391736.81,391736.81,112518.92,36.56,34254.73
3843,26.57,30,545945,547.3743606,volt',102,law,2.1,error,-3.37,0,state: ,-538713.06,-11738.67,392072.68,392072.68,111404.32,53.95,33586.93
3844,26.63,30,546079,547.5102777,volt',102,law,2.09,error,-3.34,0,state: ,-537602.5,-11738.44,392406.06,392406.06,111062.13,23.27,33336.46
3845,26.66,30,546213,547.644748,volt',102,law,2.07,error,-3.27,0,state: ,-536503.68,-11737.95,392732.84,392732.84,109884.21,48.38,32677.97
3846,26.73,30,546348,547.7769051,volt',102,law,2.07,error,-3.25,0,state: ,-535407.43,-11737.77,393057.71,393057.71,109623.42,18.09,32487.42
3847,26.75,30,546482,547.9118216,volt',102,law,2.04,error,-3.19,0,state: ,-534324.25,-11737.26,393375.65,393375.65,108310.67,51.07,31795.69
3848,26.81,30,546616,548.0476413,volt',102,law,2.05,error,-3.18,0,state: ,-533239.37,-11737.23,393694,393694,108488.86,2.83,31831.4
3849,26.82,30,546749,548.1772792,volt',102,law,2.02,error,-3.11,0,state: ,-532171.18,-11736.66,394004.03,394004.03,106818.17,57.83,31001.86
3850,26.89,30,546883,548.3146844,volt',102,law,2.02,error,-3.08,0,state: ,-531106.25,-11736.46,394311.87,394311.87,106495.75,19.97,30786.58
3851,26.92,30,547017,548.4493387,volt',102,law,2,error,-3.04,0,state: ,-530050.75,-11736.13,394615.03,394615.03,105545.46,32.7,30313.37
3852,26.96,30,547151,548.5832927,volt',102,law,1.99,error,-2.98,0,state: ,-529006.56,-11735.74,394912.56,394912.56,104416.35,38.81,29755.04
3853,27.02,30,547286,548.7152519,volt',51,law,1.98,error,-2.95,0,state: ,-527968.93,-11735.48,395206.78,395206.78,103768.1,25.91,29422.62
3854,27.05,30,547419,548.849052,volt',51,law,1.97,error,-2.91,0,state: ,-526939.37,-11735.19,395497.12,395497.12,102954.88,29.19,29034.8
3855,27.09,30,547552,548.9798889,volt',51,law,1.96,error,-2.87,0,state: ,-525918.06,-11734.9,395783.59,395783.59,102132.52,29.24,28646.21
3856,27.13,30,547685,549.1162453,volt',51,law,1.93,error,-2.8,0,state: ,-524914.37,-11734.35,396062.21,396062.21,100369.5,54.27,27862.5
3857,27.2,30,547818,549.2467062,volt',51,law,1.93,error,-2.78,0,state: ,-523911.5,-11734.24,396340.03,396340.03,100289.67,11.26,27780.97
3858,27.22,30,547951,549.3811805,volt',51,law,1.91,error,-2.72,0,state: ,-522925.21,-11733.81,396610.81,396610.81,98628.65,43.69,27078.78
3859,27.28,30,548083,549.5171366,volt',51,law,1.9,error,-2.69,0,state: ,-521944.46,-11733.6,396878.96,396878.96,98080.4,20.25,26817.07
3860,27.31,30,548215,549.6740389,volt',51,law,1.88,error,-2.62,0,state: ,-520980.28,-11733.18,397140.28,397140.28,96415.63,42.17,26131.31
3861,27.38,30,548347,549.7789729,volt',51,law,1.87,error,-2.59,0,state: ,-520023.12,-11732.96,397398.5,397398.5,95714.28,22.36,25820.02
3862,27.41,30,548480,549.9098184,volt',51,law,1.86,error,-2.55,0,state: ,-519073.71,-11732.75,397653.5,397653.5,94939.67,20.57,25500.06
3863,27.45,30,548612,550.0487325,volt',51,law,1.84,error,-2.5,0,state: ,-518139.71,-11732.38,397902.46,397902.46,93401.67,37.44,24895.91
3864,27.5,30,548744,550.1746542,volt',51,law,1.84,error,-2.47,0,state: ,-517212.03,-11732.18,398148.75,398148.75,92765.35,19.57,24627.17
3865,27.53,30,548876,550.3035743,volt',51,law,1.81,error,-2.4,0,state: ,-516302.37,-11731.78,398388.21,398388.21,90965.07,40.3,23945.97
3866,27.6,30,549008,550.4404898,volt',51,law,1.8,error,-2.36,0,state: ,-515401.5,-11731.53,398624.18,398624.18,90084.92,24.84,23596.57
3867,27.64,30,549140,550.5744083,volt',51,law,1.78,error,-2.31,0,state: ,-514516.84,-11731.17,398854.18,398854.18,88464.65,36.51,23000.03
3868,27.69,30,549272,550.7023261,volt',51,law,1.77,error,-2.27,0,state: ,-513641.06,-11730.94,399080.81,399080.81,87580.6,22.93,22662.9
3869,27.73,30,549404,550.8312461,volt',51,law,1.75,error,-2.21,0,state: ,-512783.25,-11730.58,399301.03,399301.03,85777.84,35.52,22021.77
3870,27.79,30,549536,550.9662979,volt',51,law,1.74,error,-2.18,0,state: ,-511932.65,-11730.41,399518.56,399518.56,85060.15,17.63,21751.55
3871,27.82,30,549668,551.0970635,volt',51,law,1.72,error,-2.11,0,state: ,-511102.62,-11730.04,399729.03,399729.03,83002.73,36.57,21047.74
3872,27.89,30,549800,551.2283936,volt',51,law,1.71,error,-2.08,0,state: ,-510280.62,-11729.86,399936.62,399936.62,82199.34,18.11,20756.74
3873,27.92,30,549933,551.360043,volt',51,law,1.7,error,-2.04,0,state: ,-509469.31,-11729.66,400140.56,400140.56,81133.32,20.13,20396.05
3874,27.96,30,550065,551.4940083,volt',51,law,1.68,error,-2,0,state: ,-508672.59,-11729.4,400339.65,400339.65,79669.48,26.04,19910.25
3875,28,30,550197,551.6252038,volt',51,law,1.67,error,-1.95,0,state: ,-507888.9,-11729.16,400534.46,400534.46,78370.4,23.55,19479.66
3876,28.05,30,550329,551.758002,volt',51,law,1.65,error,-1.89,0,state: ,-507125.25,-11728.84,400722.81,400722.81,76367.23,32.38,18836.88
3877,28.11,30,550461,551.8878686,volt',51,law,1.64,error,-1.86,0,state: ,-506368.81,-11728.69,400908.75,400908.75,75645.38,14.83,18592.98
3878,28.14,30,550593,552.0250804,volt',51,law,1.62,error,-1.8,0,state: ,-505635.18,-11728.36,401087.62,401087.62,73362.5,32.66,17887.37
3879,28.2,30,550725,552.1546092,volt',51,law,1.61,error,-1.77,0,state: ,-504908.96,-11728.23,401264.06,401264.06,72622.04,13.61,17643.79
3880,28.23,30,550857,552.2846639,volt',51,law,1.58,error,-1.69,0,state: ,-504210.71,-11727.88,401432.12,401432.12,69824.32,34.44,16805.1
3881,28.31,30,550989,552.4258511,volt',51,law,1.57,error,-1.66,0,state: ,-503520.18,-11727.75,401597.71,401597.71,69052.96,13.29,16558.69
3882,28.34,30,551121,552.5489597,volt',51,law,1.57,error,-1.64,0,state: ,-502834.03,-11727.68,401761.96,401761.96,68614.99,6.66,16423.34
3883,28.36,30,551252,552.6822371,volt',51,law,1.54,error,-1.58,0,state: ,-502173.37,-11727.41,401918.81,401918.81,66066.88,27.74,15687.26
3884,28.42,30,551385,552.8131106,volt',51,law,1.54,error,-1.55,0,state: ,-501518.53,-11727.3,402073.87,402073.87,65484.36,10.07,15505.89
3885,28.45,30,551517,552.9442463,volt',51,law,1.51,error,-1.48,0,state: ,-500893.87,-11726.99,402220.46,402220.46,62466.45,31.7,14656.17
3886,28.52,30,551649,553.0779424,volt',51,law,1.5,error,-1.46,0,state: ,-500271.5,-11726.92,402366.18,402366.18,62233.3,6.59,14573.62
3887,28.54,30,551780,553.2368426,volt',51,law,1.47,error,-1.38,0,state: ,-499679.15,-11726.64,402503.68,402503.68,59235.32,28.5,13751.43
3888,28.62,30,551912,553.3427753,volt',51,law,1.46,error,-1.34,0,state: ,-499100.65,-11726.48,402637.34,402637.34,57850.83,15.94,13363.43
3889,28.66,30,552044,553.4724114,volt',51,law,1.43,error,-1.27,0,state: ,-498549.81,-11726.24,402763.56,402763.56,55085.34,23.6,12621.02
