,h1,h2,time_arduino,time_python
3363,2.51,83.83,374603.0,1708084316.8643801
3364,2.6,83.77,374694.0,1708084316.9554868
3365,2.75,83.73,374787.0,1708084317.0491161
3366,2.85,83.65,374878.0,1708084317.1392376
3367,3.03,83.62,374969.0,1708084317.2292335
3368,3.29,83.55,375060.0,1708084317.3194098
3369,3.31,83.5,375151.0,1708084317.4135685
3370,3.42,83.5,375243.0,1708084317.5037527
3371,3.65,83.55,375334.0,1708084317.5948777
3372,3.83,83.57,375426.0,1708084317.6879947
3373,3.79,83.51,375517.0,1708084317.7780707
3374,3.65,83.59,375608.0,1708084317.8681765
3375,3.49,83.57,375700.0,1708084317.9633656
3376,3.4,83.56,375791.0,1708084318.05349
3377,3.33,83.62,375882.0,1708084318.1437428
3378,3.22,83.61,375973.0,1708084318.237107
3379,3.07,83.61,376066.0,1708084318.3289578
3380,2.97,83.62,376157.0,1708084318.4190652
3381,3.01,83.64,376248.0,1708084318.507539
3382,2.92,83.65,376339.0,1708084318.6032987
3383,2.73,83.66,376430.0,1708084318.6935062
3384,2.6,83.68,376522.0,1708084318.78158
3385,2.64,83.69,376613.0,1708084318.8753786
3386,2.73,83.68,376705.0,1708084318.9653246
3387,2.71,83.72,376796.0,1708084319.0574245
3388,2.79,83.65,376887.0,1708084319.1517348
3389,2.86,83.62,376979.0,1708084319.240374
3390,2.83,83.7,377070.0,1708084319.3312774
3391,2.7,83.69,377161.0,1708084319.424599
3392,2.64,83.63,377252.0,1708084319.5147245
3393,2.6,83.47,377345.0,1708084319.609716
3394,2.58,83.49,377436.0,1708084319.6946337
3395,2.58,83.45,377527.0,1708084319.7900643
3396,2.5,83.39,377618.0,1708084319.880799
3397,2.48,83.42,377709.0,1708084319.9703417
3398,2.47,83.32,377801.0,1708084320.06344
3399,2.32,83.25,377892.0,1708084320.1536489
3400,2.25,83.28,377984.0,1708084320.245726
3401,2.28,83.25,378075.0,1708084320.3399675
3402,2.3,83.19,378166.0,1708084320.4280736
3403,2.32,83.14,378258.0,1708084320.5181556
3404,2.25,83.06,378349.0,1708084320.6140084
3405,2.31,82.99,378440.0,1708084320.7024574
3406,2.41,82.92,378531.0,1708084320.7935805
3407,2.55,82.88,378624.0,1708084320.8841774
3408,2.68,82.81,378715.0,1708084320.9778523
3409,2.82,82.75,378806.0,1708084321.068002
3410,3.03,82.73,378897.0,1708084321.1590805
3411,3.28,82.67,378988.0,1708084321.252331
3412,3.41,82.59,379080.0,1708084321.342451
3413,3.42,82.55,379171.0,1708084321.4335794
3414,3.28,82.63,379262.0,1708084321.5256982
3415,3.14,82.61,379354.0,1708084321.6187243
3416,3.09,82.65,379445.0,1708084321.7059453
3417,2.97,82.68,379537.0,1708084321.800069
3418,2.87,82.66,379628.0,1708084321.8901515
3419,2.79,82.7,379719.0,1708084321.9813194
3420,2.68,82.7,379810.0,1708084322.0714424
3421,2.65,82.68,379902.0,1708084322.1646106
3422,2.61,82.73,379994.0,1708084322.2564275
3423,2.53,82.72,380085.0,1708084322.346935
3424,2.47,82.69,380176.0,1708084322.4409788
3425,2.46,82.68,380267.0,1708084322.530019
3426,2.36,82.64,380359.0,1708084322.6223447
3427,2.25,82.69,380450.0,1708084322.7154365
3428,2.39,82.75,380541.0,1708084322.8056855
3429,2.56,82.6,380633.0,1708084322.8946755
3430,2.62,82.52,380724.0,1708084322.9879293
3431,2.62,82.47,380816.0,1708084323.080075
3432,2.75,82.43,380907.0,1708084323.168021
3433,2.98,82.38,380998.0,1708084323.2642903
3434,3.18,82.25,381089.0,1708084323.3534253
3435,3.12,82.27,381181.0,1708084323.4425914
3436,2.91,82.21,381273.0,1708084323.5326765
3437,2.86,82.23,381364.0,1708084323.6267993
3438,2.88,82.3,381455.0,1708084323.7169206
3439,2.79,82.27,381546.0,1708084323.807068
3440,2.66,82.28,381638.0,1708084323.901294
3441,2.6,82.3,381729.0,1708084323.993338
3442,2.59,82.28,381820.0,1708084324.0824194
3443,2.46,82.33,381912.0,1708084324.175676
3444,2.4,82.27,382003.0,1708084324.2657883
3445,2.33,82.22,382095.0,1708084324.3569164
3446,2.22,82.27,382186.0,1708084324.4500256
3447,2.12,82.27,382277.0,1708084324.540165
3448,2.11,82.28,382368.0,1708084324.6302853
3449,2.23,82.1,382460.0,1708084324.7214098
3450,2.37,82.07,382552.0,1708084324.8156605
3451,2.51,82.05,382643.0,1708084324.9045823
3452,2.66,81.9,382734.0,1708084324.99578
3453,2.82,81.9,382825.0,1708084325.089032
3454,3.04,81.82,382917.0,1708084325.1811728
3455,3.24,81.77,383008.0,1708084325.2692804
3456,3.4,81.76,383099.0,1708084325.3654037
3457,3.42,81.65,383191.0,1708084325.455141
3458,3.19,81.75,383282.0,1708084325.5436323
3459,3.11,81.72,383374.0,1708084325.6387808
3460,3.09,81.71,383465.0,1708084325.728906
3461,2.98,81.81,383556.0,1708084325.8180206
3462,2.87,81.72,383647.0,1708084325.908142
3463,2.72,81.79,383739.0,1708084326.0038707
3464,2.62,81.81,383831.0,1708084326.093525
3465,2.58,81.73,383922.0,1708084326.1830719
3466,2.55,81.86,384013.0,1708084326.2767646
3467,2.51,81.81,384104.0,1708084326.3688881
3468,2.44,81.79,384196.0,1708084326.457952
3469,2.38,81.83,384287.0,1708084326.5511084
3470,2.26,81.72,384378.0,1708084326.643246
3471,2.17,81.77,384470.0,1708084326.7319498
3472,2.26,81.84,384561.0,1708084326.8256361
3473,2.4,81.75,384653.0,1708084326.9176986
3474,2.48,81.7,384744.0,1708084327.006778
3475,2.54,81.6,384835.0,1708084327.0990417
3476,2.67,81.55,384926.0,1708084327.190119
3477,2.82,81.48,385018.0,1708084327.2811067
3478,3.11,81.41,385110.0,1708084327.372399
3479,3.29,81.4,385201.0,1708084327.4650578
3480,3.3,81.28,385292.0,1708084327.5556333
3481,3.23,81.36,385383.0,1708084327.6450355
3482,3.12,81.37,385475.0,1708084327.7409973
3483,3.06,81.35,385566.0,1708084327.8310227
3484,2.98,81.41,385657.0,1708084327.9190702
3485,2.92,81.4,385748.0,1708084328.0171595
3486,2.78,81.4,385840.0,1708084328.1058369
3487,2.62,81.41,385932.0,1708084328.1946194
3488,2.56,81.42,386023.0,1708084328.2847412
3489,2.5,81.46,386114.0,1708084328.3778646
3490,2.46,81.43,386205.0,1708084328.4679618
3491,2.42,81.47,386297.0,1708084328.5601332
3492,2.42,81.44,386388.0,1708084328.6532357
3493,2.37,81.32,386480.0,1708084328.7430267
3494,2.26,81.46,386571.0,1708084328.8333757
3495,2.25,81.46,386662.0,1708084328.9275713
3496,2.37,81.31,386754.0,1708084329.0186915
3497,2.51,81.27,386845.0,1708084329.1069822
3498,2.58,81.19,386936.0,1708084329.2190797
3499,2.66,81.14,387027.0,1708084329.291035
3500,2.78,81.13,387119.0,1708084329.3812613
3501,3.3,81.03,387211.0,1708084329.4713626
3502,3.24,80.98,387302.0,1708084329.5658755
3503,3.06,80.99,387393.0,1708084329.655723
3504,2.94,80.97,387484.0,1708084329.7488248
3505,2.93,81.05,387575.0,1708084329.8400955
3506,2.84,81.03,387667.0,1708084329.9312203
3507,2.78,81.06,387759.0,1708084330.022603
3508,2.66,81.08,387850.0,1708084330.1144912
3509,2.55,81.03,387941.0,1708084330.206609
3510,2.49,81.07,388033.0,1708084330.2956297
3511,2.42,81.07,388124.0,1708084330.3905957
3512,2.35,81.07,388215.0,1708084330.478914
3513,2.34,81.06,388306.0,1708084330.5710323
3514,2.34,81.01,388398.0,1708084330.6612318
3515,2.15,81.05,388490.0,1708084330.754459
3516,2.19,81.1,388581.0,1708084330.8454971
3517,2.44,81.05,388672.0,1708084330.9356031
3518,2.53,80.96,388763.0,1708084331.0288534
3519,2.55,80.82,388854.0,1708084331.119956
3520,2.64,80.81,388946.0,1708084331.21017
3521,2.83,80.8,389038.0,1708084331.304202
3522,3.08,80.67,389129.0,1708084331.3922975
3523,3.15,80.63,389220.0,1708084331.4834774
3524,3.06,80.62,389312.0,1708084331.578277
3525,2.91,80.6,389403.0,1708084331.6667242
3526,2.88,80.66,389494.0,1708084331.757819
3527,2.81,80.65,389585.0,1708084331.847977
3528,2.68,80.64,389677.0,1708084331.9431944
3529,2.58,80.69,389769.0,1708084332.031303
3530,2.54,80.69,389860.0,1708084332.1233394
3531,2.46,80.69,389951.0,1708084332.2155628
3532,2.41,80.7,390042.0,1708084332.3056915
3533,2.34,80.71,390134.0,1708084332.395814
3534,2.27,80.67,390225.0,1708084332.4898899
3535,2.24,80.61,390317.0,1708084332.588824
3536,2.11,80.73,390408.0,1708084332.670171
3537,2.05,80.69,390499.0,1708084332.7644362
3538,2.17,80.57,390591.0,1708084332.85451
3539,2.35,80.54,390682.0,1708084332.9456866
3540,2.43,80.43,390773.0,1708084333.035807
3541,2.53,80.38,390864.0,1708084333.133157
3542,2.65,80.36,390956.0,1708084333.2190547
3543,2.82,80.24,391048.0,1708084333.310178
3544,3.1,80.25,391139.0,1708084333.4083056
3545,3.23,80.18,391230.0,1708084333.4939883
3546,3.31,80.1,391321.0,1708084333.5835512
3547,3.27,80.25,391413.0,1708084333.6778047
3548,3.11,80.19,391504.0,1708084333.768931
3549,3.0,80.23,391596.0,1708084333.8590298
3550,2.95,80.27,391687.0,1708084333.9541705
3551,2.76,80.22,391778.0,1708084334.0432951
3552,2.62,80.29,391870.0,1708084334.136526
3553,2.55,80.25,391961.0,1708084334.2243817
3554,2.46,80.29,392052.0,1708084334.3176465
3555,2.41,80.33,392143.0,1708084334.4067674
3556,2.38,80.27,392235.0,1708084334.4989133
3557,2.37,80.33,392327.0,1708084334.5911968
3558,2.34,80.27,392418.0,1708084334.6831815
3559,2.25,80.21,392509.0,1708084334.7712188
3560,2.27,80.35,392600.0,1708084334.8655357
3561,2.43,80.29,392692.0,1708084334.9556646
3562,2.51,80.27,392783.0,1708084335.0467236
3563,2.52,80.15,392875.0,1708084335.140903
3564,2.64,80.09,392966.0,1708084335.230915
3565,2.89,80.09,393057.0,1708084335.3211565
3566,3.03,79.92,393149.0,1708084335.416885
3567,2.88,79.96,393240.0,1708084335.5055315
3568,2.74,79.91,393331.0,1708084335.5944963
3569,2.72,79.92,393422.0,1708084335.686695
3570,2.64,80.01,393513.0,1708084335.7790651
3571,2.53,79.96,393606.0,1708084335.872029
3572,2.4,80.01,393697.0,1708084335.960185
3573,2.37,80.02,393788.0,1708084336.0545547
3574,2.4,79.97,393879.0,1708084336.1433709
3575,2.3,80.02,393971.0,1708084336.2355402
3576,2.19,79.93,394062.0,1708084336.32867
3577,2.07,79.95,394153.0,1708084336.4182534
3578,2.06,80.04,394245.0,1708084336.5099087
3579,2.07,79.9,394336.0,1708084336.6021223
3580,2.11,79.89,394428.0,1708084336.6937697
3581,2.29,79.78,394519.0,1708084336.7823873
3582,2.47,79.7,394610.0,1708084336.872512
3583,2.55,79.68,394701.0,1708084336.9706333
3584,2.6,79.55,394792.0,1708084337.0577326
3585,2.87,79.58,394885.0,1708084337.1478407
3586,3.15,79.5,394976.0,1708084337.2410026
3587,3.21,79.38,395067.0,1708084337.3306818
3588,3.17,79.49,395158.0,1708084337.423855
3589,3.01,79.47,395250.0,1708084337.5155044
3590,2.9,79.52,395341.0,1708084337.6066236
3591,2.84,79.55,395432.0,1708084337.6972942
3592,2.76,79.51,395524.0,1708084337.7898743
3593,2.64,79.56,395615.0,1708084337.8799984
3594,2.52,79.51,395707.0,1708084337.9711115
3595,2.48,79.55,395798.0,1708084338.062246
3596,2.39,79.6,395889.0,1708084338.156518
3597,2.33,79.54,395980.0,1708084338.2494383
3598,2.28,79.59,396071.0,1708084338.3356223
3599,2.29,79.51,396164.0,1708084338.4307616
3600,2.29,79.47,396255.0,1708084338.5187995
3601,2.18,79.62,396346.0,1708084338.6100357
3602,2.28,79.53,396437.0,1708084338.7042208
3603,2.44,79.43,396529.0,1708084338.7943592
3604,2.51,79.38,396620.0,1708084338.8865495
3605,2.56,79.29,396711.0,1708084338.977666
3606,2.73,79.31,396803.0,1708084339.0677347
3607,2.98,79.19,396894.0,1708084339.158858
3608,2.98,79.11,396986.0,1708084339.2499473
3609,2.83,79.17,397077.0,1708084339.3441236
3610,2.75,79.08,397168.0,1708084339.4332283
3611,2.69,79.16,397259.0,1708084339.5230527
3612,2.6,79.14,397350.0,1708084339.6165307
3613,2.48,79.13,397443.0,1708084339.7067132
3614,2.41,79.22,397534.0,1708084339.7978559
3615,2.4,79.14,397625.0,1708084339.8909726
3616,2.38,79.19,397716.0,1708084339.9821067
3617,2.28,79.2,397808.0,1708084340.07122
3618,2.14,79.12,397899.0,1708084340.166241
3619,2.02,79.16,397990.0,1708084340.2592964
3620,1.95,79.15,398082.0,1708084340.3465958
3621,1.94,79.2,398173.0,1708084340.4392488
3622,1.96,79.12,398265.0,1708084340.5299177
3623,2.13,78.96,398356.0,1708084340.6210716
3624,2.23,78.99,398447.0,1708084340.7133057
3625,2.2,78.8,398538.0,1708084340.8052263
3626,2.14,78.81,398629.0,1708084340.894464
3627,2.03,78.78,398722.0,1708084340.987062
3628,2.07,78.65,398813.0,1708084341.0797276
3629,2.09,78.64,398904.0,1708084341.1698315
3630,2.06,78.51,398995.0,1708084341.2596726
3631,2.03,78.48,399087.0,1708084341.3532102
3632,1.97,78.44,399178.0,1708084341.4431994
3633,2.05,78.34,399269.0,1708084341.5343366
3634,2.1,78.37,399361.0,1708084341.6239343
3635,2.02,78.29,399452.0,1708084341.7177002
3636,1.98,78.19,399544.0,1708084341.807824
3637,1.98,78.16,399635.0,1708084341.8979542
3638,1.99,78.06,399726.0,1708084341.992075
3639,2.11,78.02,399817.0,1708084342.0832012
3640,2.45,78.02,399908.0,1708084342.173324
3641,2.56,77.87,400001.0,1708084342.2669797
3642,2.42,77.91,400092.0,1708084342.3565655
3643,2.37,77.82,400183.0,1708084342.447473
3644,2.36,77.72,400274.0,1708084342.5426419
3645,2.34,77.74,400366.0,1708084342.6310225
3646,2.3,77.72,400457.0,1708084342.7231407
3647,2.27,77.78,400548.0,1708084342.8123107
3648,2.13,77.78,400640.0,1708084342.9060571
3649,2.04,77.73,400731.0,1708084342.9953697
3650,2.05,77.75,400823.0,1708084343.0877044
3651,2.0,77.72,400914.0,1708084343.1792104
3652,1.79,77.78,401005.0,1708084343.2721086
3653,1.8,77.73,401096.0,1708084343.3629882
3654,1.84,77.56,401187.0,1708084343.4544485
3655,1.99,77.56,401280.0,1708084343.5456524
3656,2.19,77.46,401371.0,1708084343.6344242
3657,2.28,77.4,401462.0,1708084343.7306757
3658,2.33,77.37,401553.0,1708084343.8206859
3659,2.46,77.27,401645.0,1708084343.91087
3660,2.71,77.26,401736.0,1708084344.0000768
3661,2.9,77.13,401827.0,1708084344.094171
3662,3.05,77.15,401918.0,1708084344.18442
3663,3.16,77.13,402010.0,1708084344.2733972
3664,3.17,77.06,402102.0,1708084344.3696682
3665,3.03,77.19,402193.0,1708084344.4577518
3666,2.86,77.1,402284.0,1708084344.548851
3667,2.8,77.1,402375.0,1708084344.6420429
3668,2.75,77.2,402466.0,1708084344.7321472
3669,2.64,77.12,402558.0,1708084344.8282824
3670,2.5,77.17,402650.0,1708084344.9165528
3671,2.46,77.19,402741.0,1708084345.0065372
3672,2.43,77.15,402832.0,1708084345.1006594
3673,2.33,77.23,402924.0,1708084345.1876628
3674,2.26,77.21,403015.0,1708084345.2815652
3675,2.24,77.22,403106.0,1708084345.372029
3676,2.19,77.19,403197.0,1708084345.4638863
3677,2.07,77.15,403289.0,1708084345.5574012
3678,2.06,77.2,403381.0,1708084345.6465278
3679,2.26,77.2,403472.0,1708084345.7376702
3680,2.42,77.22,403563.0,1708084345.8306944
3681,2.37,77.12,403654.0,1708084345.9198925
3682,2.38,77.0,403745.0,1708084346.0124984
3683,2.59,77.03,403837.0,1708084346.1052136
3684,2.95,76.92,403929.0,1708084346.1953967
3685,3.01,76.83,404020.0,1708084346.2849782
3686,2.91,76.87,404111.0,1708084346.3804657
3687,2.75,76.86,404203.0,1708084346.4697726
3688,2.66,76.95,404294.0,1708084346.5599241
3689,2.62,76.93,404385.0,1708084346.6510158
3690,2.54,76.92,404476.0,1708084346.7431405
3691,2.42,76.98,404568.0,1708084346.83365
3692,2.32,76.92,404660.0,1708084346.9263988
3693,2.28,76.99,404751.0,1708084347.019226
3694,2.22,77.01,404842.0,1708084347.1117404
3695,2.14,76.95,404933.0,1708084347.1987836
3696,2.05,76.96,405024.0,1708084347.2929769
3697,1.97,76.94,405116.0,1708084347.383109
3698,1.89,76.95,405208.0,1708084347.4740238
3699,1.94,77.02,405299.0,1708084347.5663407
3700,2.03,76.88,405390.0,1708084347.6575089
3701,2.09,76.83,405482.0,1708084347.7476249
3702,2.43,76.76,405573.0,1708084347.8367062
3703,2.41,76.62,405664.0,1708084347.9318967
3704,2.31,76.66,405755.0,1708084348.020987
3705,2.34,76.52,405847.0,1708084348.1116817
3706,2.34,76.52,405939.0,1708084348.205372
3707,2.25,76.51,406030.0,1708084348.2963784
3708,2.16,76.46,406121.0,1708084348.3875165
3709,2.1,76.58,406212.0,1708084348.4817588
3710,2.1,76.5,406303.0,1708084348.5725758
3711,2.05,76.47,406395.0,1708084348.662984
3712,1.95,76.5,406487.0,1708084348.7541044
3713,1.82,76.44,406578.0,1708084348.846384
3714,1.77,76.55,406669.0,1708084348.9343412
3715,1.86,76.49,406761.0,1708084349.0265172
3716,1.86,76.33,406852.0,1708084349.1186883
3717,1.92,76.31,406943.0,1708084349.2087574
3718,2.04,76.27,407034.0,1708084349.3002124
3719,2.19,76.19,407126.0,1708084349.3949893
3720,2.27,76.09,407218.0,1708084349.483184
3721,2.19,76.05,407309.0,1708084349.5763595
3722,2.11,75.97,407400.0,1708084349.6714208
3723,2.09,75.9,407491.0,1708084349.7604468
3724,2.18,75.85,407582.0,1708084349.8503914
3725,2.14,75.84,407674.0,1708084349.9419281
3726,2.05,75.81,407766.0,1708084350.031906
3727,1.97,75.77,407857.0,1708084350.1231043
3728,1.95,75.76,407948.0,1708084350.2126234
3729,1.92,75.71,408040.0,1708084350.30846
3730,1.88,75.7,408131.0,1708084350.3965752
3731,1.88,75.72,408222.0,1708084350.4877172
3732,1.9,75.61,408313.0,1708084350.5807846
3733,1.91,75.52,408404.0,1708084350.6708477
3734,1.91,75.5,408497.0,1708084350.7620885
3735,1.93,75.4,408588.0,1708084350.8573503
3736,2.0,75.37,408679.0,1708084350.945295
3737,2.04,75.28,408770.0,1708084351.035514
3738,1.95,75.24,408862.0,1708084351.1317184
3739,1.83,75.18,408953.0,1708084351.2198365
3740,1.85,75.08,409044.0,1708084351.3097768
3741,1.9,75.07,409136.0,1708084351.40047
3742,1.91,74.95,409227.0,1708084351.4952123
3743,1.89,74.91,409319.0,1708084351.5843298
3744,1.79,74.94,409410.0,1708084351.6786444
3745,1.72,74.86,409501.0,1708084351.7685058
3746,1.72,74.83,409592.0,1708084351.8595703
3747,1.71,74.77,409683.0,1708084351.9508233
3748,1.67,74.67,409776.0,1708084352.0440788
3749,1.72,74.68,409867.0,1708084352.135697
3750,1.82,74.57,409958.0,1708084352.2233212
3751,1.74,74.48,410049.0,1708084352.3174477
3752,1.76,74.48,410141.0,1708084352.4105337
3753,1.8,74.37,410232.0,1708084352.4976938
3754,1.93,74.33,410323.0,1708084352.5897682
3755,2.12,74.25,410415.0,1708084352.6826773
3756,2.22,74.19,410506.0,1708084352.7740726
3757,2.36,74.19,410598.0,1708084352.8621294
3758,2.7,74.1,410689.0,1708084352.9562638
3759,2.71,74.0,410780.0,1708084353.0464602
3760,2.53,74.02,410871.0,1708084353.1365585
3761,2.44,73.97,410962.0,1708084353.2316298
3762,2.41,74.07,411055.0,1708084353.321882
3763,2.3,74.1,411146.0,1708084353.41206
3764,2.2,74.06,411237.0,1708084353.5051847
3765,2.11,74.13,411328.0,1708084353.5952475
3766,2.03,74.07,411420.0,1708084353.6851647
3767,1.99,74.11,411511.0,1708084353.7795513
3768,1.94,74.13,411602.0,1708084353.8706987
3769,1.88,74.04,411694.0,1708084353.9596696
3770,1.8,74.08,411785.0,1708084354.0518517
3771,1.82,74.09,411877.0,1708084354.1441271
3772,1.78,74.06,411968.0,1708084354.2371967
3773,1.67,74.03,412059.0,1708084354.3252754
3774,1.74,73.9,412150.0,1708084354.4185472
3775,1.99,73.87,412241.0,1708084354.5146828
3776,2.13,73.81,412334.0,1708084354.600793
3777,2.12,73.69,412425.0,1708084354.6928794
3778,2.24,73.72,412516.0,1708084354.782361
3779,2.52,73.59,412607.0,1708084354.8732948
3780,2.68,73.51,412699.0,1708084354.9684172
3781,2.6,73.54,412790.0,1708084355.0585434
3782,2.44,73.45,412881.0,1708084355.147536
3783,2.38,73.53,412973.0,1708084355.2436686
3784,2.33,73.54,413064.0,1708084355.331911
3785,2.27,73.54,413156.0,1708084355.4219685
3786,2.13,73.58,413247.0,1708084355.520155
3787,2.1,73.53,413338.0,1708084355.606282
3788,2.09,73.59,413429.0,1708084355.6963897
3789,1.97,73.56,413520.0,1708084355.786557
3790,1.87,73.53,413613.0,1708084355.8807774
3791,1.81,73.56,413704.0,1708084355.9711146
3792,1.8,73.55,413795.0,1708084356.0613766
3793,1.84,73.59,413886.0,1708084356.157103
3794,1.86,73.51,413978.0,1708084356.2462783
3795,1.87,73.42,414069.0,1708084356.3364258
3796,1.89,73.34,414160.0,1708084356.4265256
3797,2.11,73.3,414252.0,1708084356.5196128
3798,2.25,73.25,414343.0,1708084356.60977
3799,2.32,73.16,414435.0,1708084356.6998935
3800,2.43,73.14,414526.0,1708084356.7969205
3801,2.58,73.12,414617.0,1708084356.884243
3802,2.86,73.08,414708.0,1708084356.9752648
3803,3.03,73.13,414800.0,1708084357.070352
3804,3.1,73.09,414892.0,1708084357.1586373
3805,3.06,73.06,414983.0,1708084357.2513225
3806,2.9,73.17,415074.0,1708084357.343909
3807,2.74,73.12,415165.0,1708084357.4350126
3808,2.7,73.16,415257.0,1708084357.5261428
3809,2.63,73.19,415348.0,1708084357.6132562
3810,2.49,73.15,415439.0,1708084357.7083833
3811,2.35,73.19,415531.0,1708084357.7980824
3812,2.33,73.18,415622.0,1708084357.8896255
3813,2.29,73.22,415714.0,1708084357.9828787
3814,2.17,73.23,415805.0,1708084358.0729802
3815,2.06,73.2,415896.0,1708084358.163994
3816,1.97,73.3,415987.0,1708084358.2572482
3817,1.98,73.23,416078.0,1708084358.347213
3818,2.02,73.24,416171.0,1708084358.4383867
3819,2.03,73.27,416262.0,1708084358.5297432
3820,2.07,73.15,416353.0,1708084358.6217449
3821,2.16,73.26,416444.0,1708084358.7108724
3822,2.25,73.26,416536.0,1708084358.802449
3823,2.28,73.16,416627.0,1708084358.8952754
3824,2.45,73.14,416718.0,1708084358.985261
3825,2.72,73.01,416809.0,1708084359.0753677
3826,2.85,73.03,416901.0,1708084359.1716435
3827,2.95,73.02,416993.0,1708084359.2594633
3828,3.13,72.99,417084.0,1708084359.351859
3829,3.16,73.07,417175.0,1708084359.4439838
3830,3.0,73.07,417266.0,1708084359.5342326
3831,2.81,73.06,417357.0,1708084359.62553
3832,2.75,73.11,417449.0,1708084359.7194808
3833,2.68,73.1,417541.0,1708084359.8094404
3834,2.57,73.13,417632.0,1708084359.8986008
3835,2.48,73.16,417723.0,1708084359.9898431
3836,2.35,73.12,417815.0,1708084360.0850134
3837,2.31,73.15,417906.0,1708084360.1829531
3838,2.26,73.18,417997.0,1708084360.2642145
3839,2.14,73.21,418088.0,1708084360.3572521
3840,2.05,73.2,418180.0,1708084360.4489741
3841,2.05,73.2,418272.0,1708084360.537536
3842,1.98,73.25,418363.0,1708084360.6317203
3843,1.94,73.17,418454.0,1708084360.7213776
3844,2.11,73.19,418545.0,1708084360.8118885
3845,2.2,73.22,418636.0,1708084360.9062214
3846,2.2,73.2,418728.0,1708084360.9983265
3847,2.28,73.21,418820.0,1708084361.0863793
3848,2.36,73.07,418911.0,1708084361.1785884
3849,2.55,73.01,419002.0,1708084361.272465
3850,2.78,73.0,419094.0,1708084361.364043
3851,2.9,72.96,419185.0,1708084361.450958
3852,3.14,72.99,419276.0,1708084361.5451918
3853,3.1,72.98,419367.0,1708084361.6392064
3854,2.88,73.06,419459.0,1708084361.7252862
3855,2.77,73.03,419551.0,1708084361.8215795
3856,2.76,73.02,419642.0,1708084361.9113467
3857,2.63,73.1,419733.0,1708084362.0007083
3858,2.51,73.04,419824.0,1708084362.0939543
3859,2.41,73.1,419916.0,1708084362.184077
3860,2.31,73.14,420007.0,1708084362.2741988
3861,2.25,73.07,420099.0,1708084362.366439
3862,2.19,73.15,420190.0,1708084362.4594524
3863,2.11,73.16,420281.0,1708084362.548537
3864,2.05,73.12,420373.0,1708084362.6404974
3865,2.04,73.15,420464.0,1708084362.733768
3866,1.97,73.16,420555.0,1708084362.8261194
3867,2.02,73.12,420646.0,1708084362.9151905
3868,2.19,73.12,420738.0,1708084363.0073168
3869,2.21,73.14,420830.0,1708084363.0974224
3870,2.23,73.18,420921.0,1708084363.1875622
3871,2.33,73.11,421012.0,1708084363.2816873
3872,2.53,73.02,421103.0,1708084363.3717628
3873,2.7,72.98,421195.0,1708084363.4619358
3874,2.82,72.97,421286.0,1708084363.5568779
3875,2.94,72.91,421378.0,1708084363.6461346
3876,2.98,72.91,421469.0,1708084363.7360759
3877,2.87,72.99,421560.0,1708084363.826482
3878,2.68,72.95,421652.0,1708084363.9256496
3879,2.62,72.98,421743.0,1708084364.0111008
3880,2.58,73.02,421834.0,1708084364.1017475
3881,2.48,73.01,421925.0,1708084364.199049
3882,2.32,73.03,422017.0,1708084364.2861733
3883,2.21,73.05,422109.0,1708084364.3762918
3884,2.16,73.05,422200.0,1708084364.4714181
3885,2.1,73.1,422291.0,1708084364.5594978
3886,2.07,73.07,422382.0,1708084364.6513338
3887,1.99,73.08,422474.0,1708084364.7449305
3888,1.88,73.09,422565.0,1708084364.8369048
3889,1.84,73.0,422657.0,1708084364.9249108
3890,1.92,73.06,422748.0,1708084365.0141401
3891,1.96,73.08,422839.0,1708084365.1084132
3892,2.05,73.09,422931.0,1708084365.2005334
3893,2.2,72.99,423022.0,1708084365.2906613
3894,2.27,72.82,423113.0,1708084365.382703
3895,2.24,72.89,423204.0,1708084365.4739106
3896,2.17,72.78,423297.0,1708084365.56311
3897,2.22,72.71,423388.0,1708084365.6582808
3898,2.17,72.73,423479.0,1708084365.7474058
3899,2.11,72.68,423570.0,1708084365.8374074
3900,2.01,72.77,423661.0,1708084365.9314756
3901,1.91,72.74,423753.0,1708084366.0227869
3902,1.88,72.71,423844.0,1708084366.112886
3903,1.76,72.75,423936.0,1708084366.2040303
3904,1.64,72.68,424027.0,1708084366.2971485
3905,1.63,72.77,424118.0,1708084366.3862586
3906,1.69,72.76,424210.0,1708084366.4773993
3907,1.72,72.55,424301.0,1708084366.5726504
3908,1.77,72.56,424392.0,1708084366.6638803
3909,1.84,72.52,424483.0,1708084366.7508268
3910,2.01,72.39,424576.0,1708084366.8469906
3911,2.19,72.41,424667.0,1708084366.9351292
3912,2.35,72.32,424758.0,1708084367.0272682
3913,2.35,72.24,424849.0,1708084367.119391
3914,2.26,72.23,424940.0,1708084367.2114422
3915,2.19,72.11,425032.0,1708084367.3006392
3916,2.21,72.15,425123.0,1708084367.3915339
3917,2.17,72.13,425214.0,1708084367.4854755
3918,2.05,72.1,425306.0,1708084367.5740488
3919,1.94,72.19,425398.0,1708084367.664135
3920,1.89,72.17,425489.0,1708084367.7593832
3921,1.88,72.17,425580.0,1708084367.8487449
3922,1.83,72.18,425671.0,1708084367.9396858
3923,1.73,72.11,425762.0,1708084368.032728
3924,1.63,72.16,425854.0,1708084368.123438
3925,1.63,72.22,425946.0,1708084368.2124712
3926,1.69,72.12,426037.0,1708084368.3066158
