,h1,h2,time_arduino,time_python,state,,,,,,,,,,,,,
630,30,39.91,109518,110.8586614,volt',0,law,-19287.79,error,9.85,37.84,state param: ,10.05,9.72,0.06,14.02,-112,0
631,30,39.85,109630,110.9694853,volt',0,law,-19091.46,error,9.77,37.5,state param: ,10.05,9.72,0.06,13.88,-110.88,0
632,30,39.77,109741,111.0800745,volt',0,law,-18925.18,error,9.7,37.23,state param: ,10.05,9.72,0.06,13.77,-109.98,0
633,30,39.7,109852,111.190824,volt',0,law,-18753.89,error,9.64,36.97,state param: ,10.05,9.72,0.06,13.64,-109.13,0
634,30,39.64,109964,111.301542,volt',0,law,-18682.82,error,9.57,36.73,state param: ,10.05,9.72,0.06,13.6,-108.32,0
635,30,39.57,110074,111.4197338,volt',0,law,-18453.3,error,9.51,36.49,state param: ,10.05,9.71,0.06,13.43,-107.54,0
636,30,39.51,110186,111.5346863,volt',0,law,-18169.37,error,9.39,36,state param: ,10.05,9.71,0.06,13.23,-105.95,0
637,30,39.39,110298,111.6374762,volt',0,law,-18039.23,error,9.35,35.82,state param: ,10.05,9.71,0.06,13.14,-105.36,0
638,30,39.35,110408,111.748801,volt',0,law,-17951.7,error,9.29,35.58,state param: ,10.05,9.71,0.06,13.08,-104.57,0
639,30,39.29,110520,111.8601561,volt',0,law,-17864.02,error,9.23,35.38,state param: ,10.05,9.71,0.06,13.02,-103.9,0
640,30,39.23,110631,111.9703112,volt',0,law,-17577.29,error,9.12,34.93,state param: ,10.05,9.71,0.06,12.81,-102.46,0
641,30,39.12,110742,112.0833719,volt',0,law,-17447.02,error,9.06,34.68,state param: ,10.05,9.71,0.06,12.72,-101.62,0
642,30,39.06,110854,112.1953161,volt',0,law,-17312.1,error,9,34.43,state param: ,10.05,9.71,0.06,12.63,-100.84,0
643,30,39,110965,112.3046415,volt',0,law,-17130.19,error,8.94,34.19,state param: ,10.05,9.71,0.06,12.5,-100.04,0
644,30,38.94,111076,112.4153759,volt',0,law,-16938.42,error,8.88,33.97,state param: ,10.05,9.71,0.06,12.36,-99.31,0
645,30,38.88,111186,112.5258963,volt',0,law,-16690.3,error,8.77,33.51,state param: ,10.05,9.7,0.06,12.18,-97.86,0
646,30,38.77,111297,112.6369696,volt',0,law,-16565.26,error,8.71,33.3,state param: ,10.05,9.7,0.06,12.1,-97.17,0
647,30,38.71,111407,112.7472069,volt',0,law,-16432.64,error,8.65,33.06,state param: ,10.05,9.7,0.06,12,-96.4,0
648,30,38.65,111517,112.8574784,volt',0,law,-16283.27,error,8.59,32.83,state param: ,10.05,9.7,0.06,11.9,-95.64,0
649,30,38.59,111628,112.9687304,volt',0,law,-16182.44,error,8.55,32.64,state param: ,10.05,9.7,0.06,11.82,-95.03,0
650,30,38.55,111737,113.0746598,volt',0,law,-15907.03,error,8.42,32.15,state param: ,10.05,9.7,0.06,11.63,-93.47,0
651,30,38.42,111848,113.1859553,volt',0,law,-15741.51,error,8.36,31.91,state param: ,10.05,9.7,0.06,11.51,-92.68,0
652,30,38.36,111959,113.2968919,volt',0,law,-15612.79,error,8.31,31.7,state param: ,10.05,9.7,0.06,11.42,-92.03,0
653,30,38.31,112068,113.4072435,volt',0,law,-15475.41,error,8.26,31.5,state param: ,10.05,9.7,0.06,11.32,-91.39,0
654,30,38.26,112179,113.5170467,volt',0,law,-15249.21,error,8.14,31.03,state param: ,10.05,9.7,0.06,11.16,-89.87,0
655,30,38.14,112288,113.6288569,volt',0,law,-15116.44,error,8.08,30.79,state param: ,10.05,9.7,0.06,11.07,-89.12,0
656,30,38.08,112399,113.7382927,volt',0,law,-14990.01,error,8.02,30.53,state param: ,10.05,9.69,0.06,10.98,-88.31,0
657,30,38.02,112509,113.8488085,volt',0,law,-14823.31,error,7.97,30.34,state param: ,10.05,9.69,0.06,10.86,-87.69,0
658,30,37.97,112619,113.959434,volt',0,law,-14702.31,error,7.91,30.11,state param: ,10.05,9.69,0.06,10.78,-86.95,0
659,30,37.91,112730,114.0710146,volt',0,law,-14431.72,error,7.79,29.61,state param: ,10.05,9.69,0.06,10.59,-85.38,0
660,30,37.79,112840,114.1806183,volt',0,law,-14308.55,error,7.72,29.36,state param: ,10.05,9.69,0.06,10.5,-84.58,0
661,30,37.72,112950,114.2911909,volt',0,law,-14199.01,error,7.68,29.17,state param: ,10.05,9.69,0.06,10.42,-84,0
662,30,37.68,113060,114.3976951,volt',0,law,-14066.77,error,7.61,28.92,state param: ,10.05,9.69,0.06,10.33,-83.2,0
663,30,37.61,113171,114.5082772,volt',0,law,-13924.57,error,7.55,28.68,state param: ,10.05,9.69,0.06,10.23,-82.45,0
664,30,37.55,113281,114.6201093,volt',0,law,-13702.33,error,7.45,28.28,state param: ,10.05,9.69,0.06,10.07,-81.19,0
665,30,37.45,113391,114.7306254,volt',0,law,-13537.94,error,7.39,28.02,state param: ,10.05,9.69,0.06,9.95,-80.37,0
666,30,37.39,113501,114.8400822,volt',0,law,-13418.28,error,7.32,27.77,state param: ,10.05,9.69,0.06,9.87,-79.6,0
667,30,37.32,113609,114.9480586,volt',0,law,-13291.45,error,7.27,27.56,state param: ,10.05,9.69,0.06,9.78,-78.94,0
668,30,37.27,113719,115.0609939,volt',0,law,-13154.37,error,7.22,27.35,state param: ,10.05,9.68,0.06,9.68,-78.26,0
669,30,37.22,113828,115.1680899,volt',0,law,-12960.63,error,7.11,26.91,state param: ,10.05,9.68,0.06,9.55,-76.91,0
670,30,37.11,113937,115.2746387,volt',0,law,-12823.84,error,7.05,26.66,state param: ,10.05,9.68,0.06,9.45,-76.14,0
671,30,37.05,114046,115.3848612,volt',0,law,-12630.94,error,6.98,26.42,state param: ,10.05,9.68,0.06,9.31,-75.38,0
672,30,36.98,114156,115.4963825,volt',0,law,-12524.7,error,6.93,26.21,state param: ,10.05,9.68,0.06,9.24,-74.73,0
673,30,36.93,114265,115.6030192,volt',0,law,-12375.64,error,6.87,25.96,state param: ,10.05,9.68,0.06,9.13,-73.97,0
674,30,36.87,114374,115.7129025,volt',0,law,-12176.91,error,6.76,25.54,state param: ,10.05,9.68,0.06,8.99,-72.67,0
675,30,36.76,114483,115.8230646,volt',0,law,-12073.91,error,6.71,25.34,state param: ,10.05,9.68,0.06,8.92,-72.03,0
676,30,36.71,114592,115.9296265,volt',0,law,-11935.72,error,6.65,25.11,state param: ,10.05,9.68,0.06,8.82,-71.34,0
677,30,36.65,114702,116.0401089,volt',0,law,-11855.54,error,6.59,24.87,state param: ,10.05,9.68,0.06,8.77,-70.6,0
678,30,36.59,114810,116.1519847,volt',0,law,-11687.33,error,6.53,24.63,state param: ,10.05,9.68,0.06,8.65,-69.86,0
679,30,36.53,114920,116.2582197,volt',0,law,-11334.66,error,6.41,24.12,state param: ,10.05,9.68,0.06,8.4,-68.31,0
680,30,36.41,115030,116.3677466,volt',0,law,-11218.52,error,6.35,23.88,state param: ,10.05,9.68,0.06,8.31,-67.57,0
681,30,36.35,115138,116.4783795,volt',0,law,-11126.76,error,6.3,23.69,state param: ,10.05,9.68,0.06,8.25,-66.98,0
682,30,36.3,115248,116.5853279,volt',0,law,-11074.96,error,6.25,23.5,state param: ,10.05,9.67,0.06,8.22,-66.39,0
683,30,36.25,115357,116.6964707,volt',0,law,-10854.25,error,6.19,23.24,state param: ,10.05,9.67,0.06,8.06,-65.63,0
684,30,36.19,115466,116.8114035,volt',0,law,-10594.24,error,6.06,22.76,state param: ,10.05,9.67,0.06,7.87,-64.16,0
685,30,36.06,115575,116.9134488,volt',0,law,-10472.72,error,6.01,22.53,state param: ,10.05,9.67,0.06,7.79,-63.46,0
686,30,36.01,115685,117.0241506,volt',0,law,-10405.26,error,5.96,22.34,state param: ,10.05,9.67,0.06,7.74,-62.9,0
687,30,35.96,115793,117.1346376,volt',0,law,-10310.54,error,5.9,22.09,state param: ,10.05,9.67,0.06,7.68,-62.13,0
688,30,35.9,115903,117.2413166,volt',0,law,-10127.9,error,5.83,21.83,state param: ,10.05,9.67,0.06,7.54,-61.35,0
689,30,35.83,116012,117.3529208,volt',0,law,-9893.98,error,5.73,21.42,state param: ,10.05,9.67,0.06,7.38,-60.11,0
690,30,35.73,116120,117.4573407,volt',0,law,-9750.13,error,5.67,21.19,state param: ,10.05,9.67,0.06,7.28,-59.41,0
691,30,35.67,116229,117.5690515,volt',0,law,-9656.82,error,5.61,20.94,state param: ,10.05,9.67,0.06,7.21,-58.66,0
692,30,35.61,116336,117.6752989,volt',0,law,-9607.64,error,5.56,20.74,state param: ,10.05,9.67,0.06,7.18,-58.08,0
693,30,35.56,116445,117.7812324,volt',0,law,-9474.1,error,5.5,20.53,state param: ,10.05,9.67,0.06,7.08,-57.43,0
694,30,35.5,116553,117.8927464,volt',0,law,-9339.18,error,5.44,20.29,state param: ,10.05,9.67,0.06,6.99,-56.72,0
695,30,35.44,116661,117.9980562,volt',0,law,-9078.53,error,5.32,19.81,state param: ,10.05,9.67,0.06,6.8,-55.29,0
696,30,35.32,116769,118.11079,volt',0,law,-9002.97,error,5.27,19.59,state param: ,10.05,9.67,0.06,6.75,-54.64,0
697,30,35.27,116877,118.2163568,volt',0,law,-8863.31,error,5.22,19.4,state param: ,10.05,9.67,0.06,6.65,-54.08,0
698,30,35.22,116985,118.3215566,volt',0,law,-8753.54,error,5.15,19.14,state param: ,10.05,9.66,0.06,6.58,-53.3,0
699,30,35.15,117094,118.4338043,volt',0,law,-8592.35,error,5.09,18.9,state param: ,10.05,9.66,0.06,6.46,-52.6,0
700,30,35.09,117201,118.5417423,volt',0,law,-8352.7,error,4.98,18.46,state param: ,10.05,9.66,0.06,6.29,-51.28,0
701,30,34.98,117310,118.6505599,volt',0,law,-8256.39,error,4.92,18.2,state param: ,10.05,9.66,0.06,6.23,-50.53,0
702,30,34.92,117419,118.7560964,volt',0,law,-8196.12,error,4.87,18.03,state param: ,10.05,9.66,0.06,6.18,-50.02,0
703,30,34.87,117526,118.8625972,volt',0,law,-8086.86,error,4.82,17.83,state param: ,10.05,9.66,0.06,6.11,-49.44,0
704,30,34.82,117635,118.9727347,volt',0,law,-7949.28,error,4.76,17.59,state param: ,10.05,9.66,0.06,6.01,-48.74,0
705,30,34.76,117742,119.0803282,volt',0,law,-7688.73,error,4.64,17.11,state param: ,10.05,9.66,0.06,5.82,-47.33,0
706,30,34.64,117851,119.1899436,volt',0,law,-7561.56,error,4.59,16.89,state param: ,10.05,9.66,0.06,5.73,-46.67,0
707,30,34.59,117959,119.2974501,volt',0,law,-7482.32,error,4.54,16.71,state param: ,10.05,9.66,0.06,5.68,-46.16,0
708,30,34.54,118067,119.406945,volt',0,law,-7307.85,error,4.47,16.43,state param: ,10.06,9.66,0.06,5.55,-45.33,0
709,30,34.47,118175,119.5135767,volt',0,law,-7169.5,error,4.4,16.15,state param: ,10.06,9.66,0.06,5.46,-44.51,0
710,30,34.4,118284,119.6200399,volt',0,law,-7075.15,error,4.35,15.93,state param: ,10.06,9.66,0.06,5.39,-43.88,0
711,30,34.35,118391,119.7305963,volt',0,law,-6862.12,error,4.25,15.53,state param: ,10.06,9.66,0.06,5.24,-42.74,0
712,30,34.25,118500,119.8371398,volt',0,law,-6823.96,error,4.21,15.37,state param: ,10.06,9.66,0.06,5.22,-42.27,0
713,30,34.21,118607,119.9475574,volt',0,law,-6687.37,error,4.15,15.16,state param: ,10.06,9.66,0.06,5.12,-41.64,0
714,30,34.15,118716,120.054795,volt',0,law,-6567.79,error,4.09,14.92,state param: ,10.06,9.66,0.06,5.03,-40.96,0
715,30,34.09,118824,120.1617324,volt',0,law,-6425.35,error,4.03,14.66,state param: ,10.06,9.66,0.06,4.93,-40.21,0
716,30,34.03,118932,120.271723,volt',0,law,-6247.05,error,3.92,14.25,state param: ,10.06,9.66,0.06,4.81,-39.02,0
717,30,33.92,119041,120.3775704,volt',0,law,-6111.44,error,3.86,13.98,state param: ,10.06,9.66,0.06,4.71,-38.25,0
718,30,33.86,119149,120.4887176,volt',0,law,-5966.09,error,3.79,13.72,state param: ,10.06,9.66,0.06,4.61,-37.52,0
719,30,33.79,119257,120.5946105,volt',0,law,-5833.45,error,3.74,13.51,state param: ,10.06,9.66,0.06,4.51,-36.9,0
720,30,33.74,119365,120.702558,volt',0,law,-5731.09,error,3.69,13.32,state param: ,10.06,9.66,0.06,4.44,-36.37,0
721,30,33.69,119473,120.8118722,volt',0,law,-5632.68,error,3.63,13.07,state param: ,10.06,9.65,0.06,4.37,-35.66,0
722,30,33.63,119581,120.9191165,volt',0,law,-5385.61,error,3.51,12.6,state param: ,10.06,9.65,0.06,4.2,-34.33,0
723,30,33.51,119690,121.0312476,volt',0,law,-5287.65,error,3.45,12.37,state param: ,10.06,9.65,0.06,4.13,-33.68,0
724,30,33.45,119797,121.1371863,volt',0,law,-5163.43,error,3.4,12.15,state param: ,10.06,9.65,0.06,4.04,-33.04,0
725,30,33.4,119906,121.2471056,volt',0,law,-5066.96,error,3.34,11.92,state param: ,10.06,9.65,0.06,3.98,-32.4,0
726,30,33.34,120014,121.3536463,volt',0,law,-4923.55,error,3.28,11.68,state param: ,10.06,9.65,0.06,3.87,-31.74,0
727,30,33.28,120122,121.4588892,volt',0,law,-4733.55,error,3.18,11.28,state param: ,10.06,9.65,0.06,3.74,-30.59,0
728,30,33.18,120230,121.5695345,volt',0,law,-4613.88,error,3.12,11.03,state param: ,10.06,9.65,0.06,3.66,-29.9,0
729,30,33.12,120338,121.6773243,volt',0,law,-4495.19,error,3.06,10.81,state param: ,10.06,9.65,0.06,3.57,-29.28,0
730,30,33.06,120446,121.786917,volt',0,law,-4416.18,error,3,10.59,state param: ,10.06,9.65,0.06,3.52,-28.67,0
731,30,33,120555,121.8978519,volt',0,law,-4281.55,error,2.95,10.36,state param: ,10.06,9.65,0.06,3.42,-28.02,0
732,30,32.95,120663,122.000793,volt',0,law,-4061.26,error,2.83,9.88,state param: ,10.06,9.65,0.06,3.27,-26.7,0
733,30,32.83,120770,122.1075153,volt',0,law,-3981,error,2.78,9.69,state param: ,10.06,9.65,0.06,3.21,-26.15,0
734,30,32.78,120878,122.2166178,volt',0,law,-3891.06,error,2.73,9.51,state param: ,10.06,9.65,0.06,3.15,-25.65,0
735,30,32.73,120984,122.32374,volt',0,law,-3744.68,error,2.66,9.22,state param: ,10.06,9.65,0.06,3.04,-24.84,0
736,30,32.66,121092,122.4297967,volt',0,law,-3627.26,error,2.61,9.01,state param: ,10.06,9.65,0.06,2.96,-24.27,0
737,30,32.61,121198,122.5362482,volt',0,law,-3513.19,error,2.55,8.78,state param: ,10.06,9.65,0.06,2.88,-23.65,0
738,30,32.55,121306,122.6428401,volt',0,law,-3336.99,error,2.45,8.37,state param: ,10.06,9.65,0.06,2.76,-22.51,0
739,30,32.45,121413,122.7493775,volt',0,law,-3215.6,error,2.39,8.13,state param: ,10.06,9.65,0.06,2.67,-21.84,0
740,30,32.39,121520,122.8557777,volt',0,law,-3080.46,error,2.33,7.92,state param: ,10.06,9.65,0.06,2.57,-21.26,0
741,30,32.33,121627,122.9672997,volt',0,law,-2977.19,error,2.27,7.66,state param: ,10.06,9.65,0.06,2.5,-20.57,0
742,30,32.27,121734,123.0727983,volt',0,law,-2864.71,error,2.21,7.44,state param: ,10.06,9.65,0.06,2.42,-19.95,0
743,30,32.21,121841,123.1792548,volt',0,law,-2761.85,error,2.16,7.24,state param: ,10.06,9.65,0.06,2.35,-19.41,0
744,30,32.16,121949,123.2861366,volt',0,law,-2544.06,error,2.04,6.75,state param: ,10.06,9.65,0.06,2.2,-18.08,0
745,30,32.04,122055,123.3927059,volt',0,law,-2455.91,error,1.99,6.54,state param: ,10.06,9.65,0.06,2.14,-17.5,0
746,30,31.99,122163,123.4987862,volt',0,law,-2363.24,error,1.93,6.31,state param: ,10.06,9.65,0.06,2.07,-16.88,0
747,30,31.93,122269,123.6097901,volt',0,law,-2255.25,error,1.88,6.1,state param: ,10.06,9.65,0.06,2,-16.31,0
748,30,31.88,122377,123.7167289,volt',0,law,-2132.18,error,1.82,5.87,state param: ,10.06,9.65,0.06,1.91,-15.7,0
749,30,31.82,122484,123.8227038,volt',0,law,-2015.62,error,1.76,5.63,state param: ,10.06,9.65,0.06,1.82,-15.06,0
750,30,31.76,122591,123.9291759,volt',0,law,-1795.71,error,1.63,5.14,state param: ,10.06,9.65,0.06,1.67,-13.73,0
751,30,31.63,122698,124.0367289,volt',0,law,-1693.67,error,1.58,4.91,state param: ,10.06,9.65,0.06,1.6,-13.11,0
752,30,31.58,122805,124.1433809,volt',0,law,-1608.43,error,1.54,4.75,state param: ,10.06,9.65,0.06,1.54,-12.68,0
753,30,31.54,122912,124.2537045,volt',0,law,-1516.05,error,1.49,4.56,state param: ,10.06,9.65,0.06,1.47,-12.17,0
754,30,31.49,123020,124.3597348,volt',0,law,-1414.78,error,1.43,4.32,state param: ,10.06,9.65,0.06,1.4,-11.55,0
755,30,31.43,123126,124.4677939,volt',0,law,-1195.72,error,1.31,3.84,state param: ,10.06,9.65,0.06,1.25,-10.26,0
756,30,31.31,123234,124.5736871,volt',0,law,-1089.8,error,1.25,3.63,state param: ,10.06,9.65,0.06,1.17,-9.69,0
757,30,31.25,123340,124.6746287,volt',0,law,-992.07,error,1.2,3.41,state param: ,10.06,9.65,0.06,1.11,-9.11,0
758,30,31.2,123445,124.7819707,volt',0,law,-890.26,error,1.14,3.18,state param: ,10.06,9.65,0.06,1.03,-8.52,0
759,30,31.14,123550,124.8879068,volt',0,law,-791.09,error,1.08,2.95,state param: ,10.06,9.65,0.06,0.97,-7.91,0
760,30,31.08,123655,124.9898469,volt',0,law,-683.1,error,1.03,2.73,state param: ,10.06,9.65,0.06,0.89,-7.31,0
761,30,31.03,123760,125.0967867,volt',0,law,-578.54,error,0.97,2.5,state param: ,10.06,9.65,0.06,0.82,-6.7,0
762,30,30.97,123865,125.2047238,volt',0,law,-383.63,error,0.86,2.07,state param: ,10.06,9.65,0.06,0.68,-5.57,0
763,30,30.86,123970,125.3056655,volt',0,law,-273.23,error,0.8,1.82,state param: ,10.06,9.65,0.06,0.6,-4.94,0
764,30,30.8,124076,125.4126039,volt',0,law,-167.52,error,0.74,1.59,state param: ,10.06,9.65,0.06,0.53,-4.32,0
765,30,30.74,124180,125.5255365,volt',0,law,-90.81,error,0.7,1.42,state param: ,10.06,9.65,0.06,0.48,-3.88,0
766,30,30.7,124284,125.6174836,volt',0,law,4.83,error,0.65,1.21,state param: ,10.06,9.65,0.06,0.41,-3.33,9.22
767,30,30.65,124386,125.7272651,volt',204,law,130.96,error,0.58,0.93,state param: ,10.06,9.65,0.06,0.32,-2.6,191.91
768,30,30.58,124494,125.8352017,volt',204,law,304.06,error,0.47,0.52,state param: ,10.06,9.65,0.06,0.19,-1.55,249.61
769,30,30.47,124602,125.9411416,volt',204,law,395.4,error,0.41,0.27,state param: ,10.06,9.65,0.06,0.11,-0.9,168.04
770,30,30.41,124710,126.0520771,volt',204,law,486.41,error,0.35,0.01,state param: ,10.06,9.65,0.06,0.03,-0.24,10.77
771,30,30.35,124818,126.1580162,volt',204,law,566.62,error,0.29,-0.2,state param: ,10.06,9.65,0.06,-0.04,0.3,0
772,30,30.29,124924,126.2639537,volt',204,law,634.03,error,0.26,-0.34,state param: ,10.06,9.65,0.06,-0.08,0.67,0
773,30,30.26,125032,126.3712809,volt',204,law,736.7,error,0.19,-0.59,state param: ,10.06,9.65,0.06,-0.16,1.3,0
774,30,30.19,125139,126.478303,volt',204,law,930.2,error,0.08,-1.05,state param: ,10.06,9.65,0.06,-0.31,2.49,0
775,30,30.08,125246,126.587203,volt',204,law,1024.33,error,0.02,-1.29,state param: ,10.06,9.65,0.06,-0.38,3.1,0
776,30,30.02,125355,126.6938682,volt',204,law,1107.17,error,-0.03,-1.49,state param: ,10.06,9.65,0.06,-0.45,3.6,0
777,30,29.97,125463,126.804601,volt',204,law,1188.91,error,-0.09,-1.7,state param: ,10.06,9.65,0.06,-0.51,4.15,0
778,30,29.91,125573,126.9155595,volt',204,law,1282.94,error,-0.15,-1.97,state param: ,10.06,9.65,0.06,-0.59,4.81,0
779,30,29.85,125682,127.0214982,volt',204,law,1442.83,error,-0.26,-2.4,state param: ,10.06,9.65,0.06,-0.71,5.92,0
780,30,29.74,125791,127.1324327,volt',204,law,1530.49,error,-0.32,-2.66,state param: ,10.06,9.65,0.06,-0.78,6.55,0
781,30,29.68,125900,127.2435901,volt',204,law,1616.95,error,-0.37,-2.83,state param: ,10.06,9.65,0.06,-0.85,6.99,0
782,30,29.63,126010,127.3575246,volt',204,law,1747.7,error,-0.42,-3.01,state param: ,10.06,9.65,0.06,-0.94,7.46,0
783,30,29.58,126118,127.4724586,volt',204,law,1929.41,error,-0.5,-3.34,state param: ,10.06,9.65,0.06,-1.07,8.29,0
784,30,29.5,126228,127.5714002,volt',204,law,2161.49,error,-0.57,-3.61,state param: ,10.06,9.65,0.06,-1.24,8.94,0
785,30,29.43,126338,127.6773381,volt',204,law,2474.05,error,-0.66,-3.91,state param: ,10.06,9.65,0.06,-1.46,9.7,0
786,30,29.34,126446,127.788276,volt',204,law,2706.18,error,-0.7,-4.04,state param: ,10.06,9.65,0.06,-1.62,10.04,0
787,30,29.3,126557,127.8981667,volt',204,law,3032.02,error,-0.77,-4.28,state param: ,10.06,9.65,0.06,-1.85,10.63,0
788,30,29.23,126667,128.0097244,volt',204,law,3270.05,error,-0.8,-4.41,state param: ,10.06,9.65,0.06,-2.02,10.95,0
789,30,29.2,126777,128.1196609,volt',204,law,3513.86,error,-0.89,-4.73,state param: ,10.06,9.65,0.06,-2.21,11.74,0
790,30,29.11,126887,128.2299509,volt',204,law,3701.79,error,-0.89,-4.73,state param: ,10.06,9.65,0.06,-2.34,11.74,0
791,30,29.11,126997,128.3409915,volt',204,law,3717.36,error,-0.87,-4.63,state param: ,10.06,9.65,0.06,-2.35,11.5,0
792,30,29.13,127108,128.4509292,volt',204,law,3712.13,error,-0.84,-4.51,state param: ,10.06,9.65,0.06,-2.34,11.21,0
793,30,29.16,127218,128.5628607,volt',204,law,3531.67,error,-0.76,-4.17,state param: ,10.06,9.65,0.06,-2.19,10.36,0
794,30,29.24,127328,128.6688004,volt',204,law,3454.91,error,-0.71,-3.97,state param: ,10.06,9.65,0.06,-2.13,9.86,0
795,30,29.29,127437,128.778738,volt',204,law,3396.24,error,-0.66,-3.74,state param: ,10.06,9.65,0.06,-2.07,9.3,0
796,30,29.34,127547,128.889859,volt',204,law,3412.33,error,-0.65,-3.69,state param: ,10.06,9.65,0.06,-2.08,9.18,0
797,30,29.35,127655,128.9964051,volt',204,law,3405.55,error,-0.63,-3.61,state param: ,10.06,9.65,0.06,-2.07,8.97,0
798,30,29.37,127765,129.1073406,volt',204,law,3289.4,error,-0.58,-3.4,state param: ,10.06,9.65,0.06,-1.97,8.46,0
799,30,29.42,127875,129.2172756,volt',204,law,3212.38,error,-0.53,-3.2,state param: ,10.06,9.65,0.06,-1.91,7.95,0
800,30,29.47,127983,129.3242145,volt',204,law,3077.36,error,-0.48,-2.98,state param: ,10.06,9.65,0.06,-1.8,7.4,0
801,30,29.52,128093,129.4341502,volt',204,law,3093.7,error,-0.48,-2.95,state param: ,10.06,9.65,0.06,-1.81,7.34,0
802,30,29.52,128202,129.5460849,volt',204,law,2981.52,error,-0.43,-2.77,state param: ,10.06,9.65,0.06,-1.71,6.88,0
803,30,29.57,128311,129.6520238,volt',204,law,2831.68,error,-0.38,-2.55,state param: ,10.06,9.65,0.06,-1.59,6.32,0
804,30,29.62,128420,129.762428,volt',204,law,2718.68,error,-0.33,-2.35,state param: ,10.06,9.65,0.06,-1.5,5.82,0
805,30,29.67,128529,129.8724017,volt',204,law,2566.84,error,-0.28,-2.14,state param: ,10.06,9.65,0.06,-1.38,5.29,0
806,30,29.72,128638,129.9793391,volt',204,law,2556.74,error,-0.27,-2.09,state param: ,10.06,9.65,0.06,-1.37,5.18,0
807,30,29.73,128748,130.0892925,volt',204,law,2424.77,error,-0.23,-1.91,state param: ,10.06,9.65,0.06,-1.26,4.73,0
808,30,29.77,128857,130.2016268,volt',204,law,2350.07,error,-0.2,-1.78,state param: ,10.06,9.65,0.06,-1.2,4.4,0
809,30,29.8,128966,130.3072295,volt',204,law,2032.63,error,-0.1,-1.4,state param: ,10.06,9.65,0.06,-0.94,3.43,0
810,30,29.9,129076,130.4179165,volt',204,law,1944.77,error,-0.08,-1.29,state param: ,10.06,9.65,0.06,-0.87,3.14,0
811,30,29.92,129184,130.5278528,volt',204,law,1832.91,error,-0.04,-1.15,state param: ,10.06,9.65,0.06,-0.78,2.79,0
812,30,29.96,129294,130.6347809,volt',204,law,1673.74,error,0,-0.96,state param: ,10.06,9.65,0.06,-0.65,2.31,0
813,30,30,129402,130.745352,volt',204,law,1624.17,error,0.02,-0.88,state param: ,10.06,9.65,0.06,-0.61,2.12,0
814,30,30.02,129510,130.8542295,volt',204,law,1364.57,error,0.09,-0.6,state param: ,10.06,9.65,0.06,-0.4,1.39,0
815,30,30.09,129618,130.9581704,volt',204,law,1256.11,error,0.12,-0.48,state param: ,10.06,9.65,0.06,-0.31,1.08,0
816,30,30.12,129726,131.0681088,volt',204,law,1071.08,error,0.17,-0.28,state param: ,10.06,9.65,0.06,-0.17,0.57,0
817,30,30.17,129835,131.1760442,volt',204,law,966.87,error,0.19,-0.16,state param: ,10.06,9.65,0.06,-0.08,0.28,0
818,30,30.19,129942,131.2808676,volt',204,law,886.12,error,0.21,-0.08,state param: ,10.06,9.65,0.06,-0.02,0.06,0
819,30,30.21,130049,131.3890371,volt',204,law,671.22,error,0.27,0.14,state param: ,10.06,9.65,0.07,0.16,-0.51,152.1
820,30,30.27,130157,131.4983752,volt',204,law,369.03,error,0.34,0.44,state param: ,10.06,9.65,0.07,0.39,-1.26,256.15
821,30,30.34,130266,131.6049781,volt',204,law,192.96,error,0.38,0.61,state param: ,10.06,9.65,0.07,0.53,-1.7,185.74
822,30,30.38,130373,131.7132852,volt',204,law,76.39,error,0.41,0.72,state param: ,10.06,9.65,0.07,0.62,-2,87.62
823,30,30.41,130480,131.818224,volt',204,law,-56.86,error,0.44,0.86,state param: ,10.06,9.65,0.07,0.74,-2.34,0
824,30,30.44,130585,131.9251597,volt',0,law,-225.53,error,0.48,1.03,state param: ,10.06,9.65,0.07,0.89,-2.8,0
825,30,30.48,130691,132.0267961,volt',0,law,-344.54,error,0.51,1.15,state param: ,10.06,9.65,0.07,1,-3.1,0
826,30,30.51,130796,132.1333089,volt',0,law,-607.37,error,0.57,1.41,state param: ,10.06,9.65,0.07,1.23,-3.78,0
827,30,30.57,130900,132.239244,volt',0,law,-815.83,error,0.62,1.61,state param: ,10.06,9.65,0.07,1.41,-4.29,0
828,30,30.62,131006,132.3418343,volt',0,law,-809.34,error,0.63,1.64,state param: ,10.06,9.65,0.07,1.4,-4.37,0
829,30,30.63,131110,132.4498005,volt',0,law,-866.82,error,0.65,1.72,state param: ,10.06,9.65,0.07,1.45,-4.59,0
830,30,30.65,131216,132.5557394,volt',0,law,-1017.83,error,0.7,1.9,state param: ,10.06,9.65,0.07,1.59,-5.07,0
831,30,30.7,131321,132.6626761,volt',0,law,-1036.81,error,0.71,1.94,state param: ,10.06,9.65,0.07,1.6,-5.17,0
832,30,30.71,131428,132.7686157,volt',0,law,-1261.52,error,0.78,2.2,state param: ,10.06,9.65,0.07,1.8,-5.86,0
833,30,30.78,131534,132.8755538,volt',0,law,-1374.42,error,0.82,2.34,state param: ,10.06,9.65,0.07,1.9,-6.23,0
834,30,30.82,131640,132.9817669,volt',0,law,-1563.41,error,0.88,2.58,state param: ,10.06,9.65,0.07,2.06,-6.85,0
